Time(ms);AccX(m/s^2);AccY(m/s^2);AccZ(m/s^2);MagX(gauss);MagY(gauss);MagZ(gauss);GyroX(dps);GyroY(dps);GyroZ(dps)
2760;-5.08;0.38;8.41;-0.07;0.35;-0.48;-1.33;-1.12;-0.84
2769;-5.09;0.24;8.56;-0.07;0.35;-0.48;0.00;-0.70;-0.21
2778;-5.15;0.26;8.53;-0.07;0.36;-0.48;0.14;-0.49;-0.21
2787;-5.13;0.27;8.33;-0.07;0.36;-0.48;0.28;0.00;0.28
2795;-5.11;0.25;8.27;-0.07;0.36;-0.48;0.14;-0.21;0.56
2804;-5.12;0.35;8.31;-0.07;0.36;-0.48;0.49;-0.35;0.63
2813;-4.98;0.37;8.28;-0.07;0.36;-0.48;-0.49;-0.49;0.00
2822;-5.02;0.32;8.19;-0.07;0.36;-0.48;-0.84;-0.98;-0.42
2830;-5.07;0.26;8.23;-0.07;0.35;-0.49;-1.19;-0.35;-0.28
2839;-5.04;0.37;8.23;-0.07;0.35;-0.49;0.14;-0.28;-0.07
2848;-5.01;0.33;8.26;-0.07;0.35;-0.49;-0.14;-0.42;-0.28
2857;-4.99;0.35;8.33;-0.07;0.35;-0.47;1.05;0.00;0.77
2865;-4.97;0.26;8.18;-0.07;0.35;-0.47;1.05;-0.77;0.56
2874;-4.95;0.39;8.12;-0.07;0.35;-0.47;0.14;-0.98;-0.07
2883;-5.07;0.33;8.18;-0.08;0.36;-0.47;-1.47;-0.63;-0.49
2892;-5.00;0.26;8.30;-0.08;0.36;-0.47;-2.10;-0.98;-0.56
2901;-5.05;0.24;8.35;-0.07;0.35;-0.47;-2.10;-0.28;-0.07
2909;-5.05;0.19;8.41;-0.07;0.35;-0.47;-1.54;-0.35;-0.49
2918;-5.03;0.20;8.33;-0.07;0.35;-0.47;-0.14;-0.49;0.07
2927;-5.00;0.31;8.28;-0.07;0.36;-0.48;0.21;-0.42;0.07
2936;-4.92;0.27;8.31;-0.07;0.36;-0.48;0.49;-0.35;0.63
2945;-4.94;0.38;8.33;-0.07;0.36;-0.48;0.28;-1.05;0.56
2953;-4.90;0.32;8.15;-0.07;0.35;-0.46;-0.14;-1.26;0.42
2962;-4.92;0.29;8.38;-0.07;0.35;-0.46;-0.35;-1.12;0.63
2971;-5.01;0.39;8.23;-0.07;0.35;-0.46;0.42;-0.98;0.42
2980;-4.95;0.37;8.33;-0.08;0.36;-0.49;0.28;-0.77;0.00
2989;-4.96;0.32;8.25;-0.08;0.36;-0.49;-0.77;-0.49;-0.14
2997;-5.05;0.30;8.26;-0.08;0.36;-0.49;-1.82;-0.77;-0.14
3006;-5.10;0.39;8.48;-0.08;0.35;-0.48;-0.84;-0.42;0.07
3015;-5.08;0.35;8.37;-0.08;0.35;-0.48;0.21;-0.28;0.21
3024;-5.00;0.24;8.28;-0.08;0.35;-0.48;0.21;-0.07;0.28
3033;-4.95;0.19;8.21;-0.08;0.36;-0.48;-0.14;-0.28;0.63
3041;-5.02;0.23;8.06;-0.08;0.36;-0.48;17.85;-0.56;0.56
3050;-4.92;0.23;8.18;-0.08;0.36;-0.48;-0.77;-0.84;0.56
3059;-4.97;0.27;8.08;-0.08;0.36;-0.48;-0.63;-2.03;1.33
3068;-5.08;0.31;8.37;-0.08;0.36;-0.48;-0.63;-2.45;0.63
3076;-5.04;0.46;8.44;-0.08;0.36;-0.48;-0.49;-2.45;0.49
3085;-5.08;0.49;8.48;-0.07;0.35;-0.49;-0.42;-1.12;0.07
3094;-5.02;0.40;8.55;-0.07;0.35;-0.49;-0.42;-0.63;-0.84
3103;-5.02;0.42;8.41;-0.07;0.35;-0.49;-0.84;0.28;-0.70
3111;-5.20;0.33;8.34;-0.08;0.36;-0.48;-0.35;-0.21;0.07
3120;-5.02;0.27;8.15;-0.08;0.36;-0.48;0.49;-0.91;0.56
3129;-5.00;0.28;8.26;-0.08;0.36;-0.48;0.42;-1.47;0.91
3138;-5.03;0.29;8.23;-0.07;0.35;-0.46;-0.77;-1.19;0.70
3148;-5.14;0.27;8.40;-0.07;0.35;-0.46;-1.82;-0.07;0.07
3156;-5.01;0.36;8.46;-0.07;0.35;-0.46;-2.31;0.42;0.00
3165;-5.12;0.49;8.54;-0.08;0.35;-0.48;-1.12;0.63;0.49
3174;-5.10;0.43;8.33;-0.08;0.35;-0.48;0.98;-17.92;0.70
3183;-5.03;0.31;8.28;-0.09;0.35;-0.47;1.05;-0.42;0.21
3191;-5.08;0.31;8.28;-0.09;0.35;-0.47;0.00;0.00;0.42
3200;-5.05;0.36;8.15;-0.09;0.35;-0.47;-0.77;0.28;0.21
3209;-4.99;0.31;8.10;-0.09;0.35;-0.48;-1.05;-0.42;0.00
3218;-5.00;0.31;8.12;-0.09;0.35;-0.48;-1.19;-0.42;0.21
3226;-5.15;0.32;8.24;-0.09;0.35;-0.48;-0.63;-0.28;0.63
3235;-5.10;0.33;8.15;-0.08;0.35;-0.48;0.49;-0.28;1.19
3244;-5.05;0.29;8.18;-0.08;0.35;-0.48;0.98;-1.19;1.47
3253;-4.93;0.33;8.11;-0.08;0.35;-0.48;1.26;-0.98;1.75
3261;-4.93;0.39;8.18;-0.08;0.35;-0.49;0.21;-1.26;1.12
3270;-4.95;0.37;8.02;-0.08;0.35;-0.49;-0.21;-2.17;0.49
3279;-4.82;0.23;8.07;-0.08;0.35;-0.49;-0.84;-2.17;-0.28
3288;-5.05;0.31;8.23;-0.09;0.35;-0.50;-0.70;-2.24;0.28
3297;-5.02;0.34;8.41;-0.09;0.35;-0.50;-0.70;-2.10;0.21
3305;-5.05;0.40;8.31;-0.09;0.35;-0.50;-0.77;-1.26;0.56
3314;-5.03;0.34;8.36;-0.08;0.35;-0.47;0.21;-1.12;0.63
3323;-5.00;0.36;8.36;-0.08;0.35;-0.47;0.42;-1.05;0.35
3332;-5.11;0.41;8.32;-0.08;0.35;-0.47;0.70;-1.05;0.35
3340;-5.13;0.33;8.25;-0.09;0.34;-0.47;0.35;-1.54;0.49
3349;-4.97;0.24;8.24;-0.09;0.34;-0.47;-0.07;-1.26;1.19
3358;-5.10;0.27;8.30;-0.09;0.34;-0.47;-0.70;-1.33;0.56
3367;-5.13;0.37;8.25;-0.09;0.35;-0.47;-1.12;-1.05;0.21
3376;-5.14;0.29;8.30;-0.09;0.35;-0.47;-2.10;-0.77;0.28
3384;-5.03;0.37;8.33;-0.09;0.35;-0.47;-1.68;-0.28;0.28
3393;-5.09;0.38;8.28;-0.08;0.35;-0.48;-0.28;-0.63;0.98
3402;-5.00;0.37;8.31;-0.08;0.35;-0.48;0.63;-0.98;1.26
3411;-4.97;0.40;8.11;-0.08;0.35;-0.48;1.19;-1.61;0.84
3419;-4.97;0.45;8.26;-0.08;0.35;-0.48;0.91;-1.68;0.21
3428;-5.00;0.46;8.23;-0.08;0.35;-0.48;0.70;-2.10;-0.42
3437;-4.99;0.44;8.32;-0.08;0.35;-0.48;-0.63;-1.61;-0.84
3446;-5.08;0.23;8.21;-0.07;0.36;-0.48;-1.19;-2.38;-0.84
3455;-5.16;0.19;8.22;-0.07;0.36;-0.48;-1.40;-2.73;-0.98
3463;-5.03;0.13;8.26;-0.07;0.36;-0.48;-2.24;-2.59;-0.35
3472;-5.26;0.17;8.51;-0.08;0.35;-0.47;-2.10;-1.96;0.77
3481;-5.17;0.17;8.54;-0.08;0.35;-0.47;-1.19;-1.47;0.98
3490;-5.16;0.32;8.45;-0.08;0.35;-0.47;0.28;0.00;1.89
3498;-5.05;0.34;8.41;-0.08;0.34;-0.48;1.19;0.49;1.89
3507;-5.08;0.37;8.30;-0.08;0.34;-0.48;1.54;0.35;1.68
3516;-5.02;0.43;8.15;-0.08;0.35;-0.47;0.98;0.28;0.63
3525;-5.05;0.37;8.19;-0.08;0.35;-0.47;-1.47;0.14;0.35
3533;-5.06;0.40;8.28;-0.08;0.35;-0.47;-1.96;-0.35;-0.14
3542;-4.94;0.31;8.25;-0.08;0.34;-0.49;-1.33;-0.63;-0.56
3551;-5.02;0.32;8.19;-0.08;0.34;-0.49;0.21;-0.77;-0.56
3560;-4.97;0.32;8.25;-0.08;0.34;-0.49;-0.21;-1.33;0.07
3569;-5.06;0.29;8.11;-0.08;0.35;-0.47;-0.49;-1.89;0.28
3578;-5.01;0.32;8.26;-0.08;0.35;-0.47;-0.56;-2.52;0.42
3586;-5.04;0.29;8.31;-0.08;0.35;-0.47;-0.77;-2.10;0.56
3595;-4.97;0.28;8.36;-0.08;0.35;-0.48;-0.56;-0.98;1.05
3604;-5.06;0.39;8.38;-0.08;0.35;-0.48;-0.63;-0.42;0.63
3613;-5.04;0.39;8.33;-0.08;0.35;-0.48;0.28;0.70;0.42
3621;-5.07;0.40;8.30;-0.07;0.35;-0.49;1.12;0.70;0.07
3630;-4.97;0.32;8.24;-0.07;0.35;-0.49;1.19;0.21;-0.14
3639;-5.00;0.34;8.02;-0.07;0.35;-0.49;1.75;-0.98;-0.14
3648;-5.05;0.24;8.02;-0.07;0.35;-0.49;1.68;-2.59;-0.07
3657;-5.03;0.12;8.10;-0.07;0.35;-0.49;0.28;-2.80;0.14
3665;-5.06;0.17;8.33;-0.07;0.35;-0.49;-0.35;-2.87;0.07
3674;-5.00;0.17;8.28;-0.08;0.36;-0.47;-0.70;-2.52;0.28
3683;-5.08;0.24;8.26;-0.08;0.36;-0.47;-1.05;-1.12;0.77
3692;-4.98;0.30;8.26;-0.08;0.36;-0.47;-1.33;-1.12;1.05
3700;-5.08;0.34;8.29;-0.08;0.35;-0.49;-0.84;-1.61;0.77
3709;-5.05;0.32;8.26;-0.08;0.35;-0.49;-0.70;-1.82;0.70
3718;-5.14;0.38;8.26;-0.08;0.35;-0.49;-0.07;-2.24;0.63
3727;-5.08;0.37;8.28;-0.07;0.34;-0.48;0.56;-2.80;0.49
3736;-5.05;0.44;8.34;-0.07;0.34;-0.48;-0.49;-2.73;0.35
3744;-4.97;0.35;8.25;-0.07;0.34;-0.48;-0.49;-2.38;0.42
3753;-5.14;0.31;8.33;-0.08;0.35;-0.48;0.00;-2.38;-0.84
3762;-4.97;0.32;8.33;-0.08;0.35;-0.48;0.70;-1.61;0.63
3771;-5.08;0.36;8.18;-0.08;0.35;-0.48;0.63;-0.98;0.84
3779;-5.09;0.37;8.08;-0.09;0.36;-0.47;0.07;-0.91;0.35
3788;-5.10;0.32;8.20;-0.09;0.36;-0.47;-1.54;-1.19;0.28
3797;-5.20;0.22;8.19;-0.09;0.36;-0.47;-3.64;-1.40;-0.35
3806;-5.14;0.14;8.32;-0.09;0.35;-0.49;-3.71;-1.19;0.07
3815;-5.10;0.27;8.27;-0.09;0.35;-0.49;-0.98;-1.26;1.12
3823;-5.08;0.35;8.30;-0.09;0.35;-0.49;1.05;-1.54;1.26
3832;-5.02;0.43;8.28;-0.07;0.35;-0.48;1.89;-1.33;1.89
3841;-4.96;0.43;8.08;-0.07;0.35;-0.48;2.31;-1.89;1.82
3850;-4.90;0.45;8.16;-0.08;0.35;-0.49;1.75;-1.61;0.56
3859;-5.01;0.43;8.08;-0.08;0.35;-0.49;-0.21;-1.33;-0.42
3867;-4.97;0.39;8.25;-0.08;0.35;-0.49;-1.82;-0.70;-0.91
3876;-5.12;0.34;8.27;-0.08;0.36;-0.47;-2.31;-1.05;-0.63
3885;-5.17;0.25;8.38;-0.08;0.36;-0.47;-0.98;-1.05;-0.21
3894;-5.16;0.30;8.32;-0.08;0.36;-0.47;-0.14;-1.12;-0.21
3902;-5.18;0.28;8.33;-0.08;0.35;-0.47;-0.77;-0.49;0.21
3911;-5.23;0.21;8.28;-0.08;0.35;-0.47;-1.47;-0.70;0.14
3920;-5.18;0.15;8.24;-0.08;0.35;-0.47;-1.12;-0.14;0.56
3929;-5.12;0.23;8.32;-0.07;0.35;-0.47;0.28;-0.35;1.26
3938;-5.05;0.27;8.23;-0.07;0.35;-0.47;1.26;-0.42;1.89
3946;-5.08;0.39;8.22;-0.07;0.35;-0.47;1.61;0.14;1.33
3955;-5.00;0.48;8.30;-0.09;0.34;-0.48;-0.21;0.70;0.28
3964;-4.95;0.47;8.22;-0.09;0.34;-0.48;-1.19;0.63;-0.35
3973;-5.09;0.34;8.17;-0.09;0.34;-0.48;-1.26;-0.56;-0.35
3981;-5.11;0.32;8.27;-0.08;0.35;-0.48;0.00;-1.61;-0.14
3990;-5.17;0.26;8.13;-0.08;0.35;-0.48;0.07;-2.10;0.77
3999;-5.17;0.32;8.23;-0.08;0.35;-0.48;0.00;-2.03;1.12
4008;-5.17;0.29;8.23;-0.09;0.36;-0.47;-0.28;-2.10;1.33
4016;-5.02;0.37;8.25;-0.09;0.36;-0.47;-0.98;-1.96;1.12
4025;-5.32;0.29;8.12;-0.09;0.36;-0.47;-1.33;-2.38;1.54
4034;-5.00;0.22;8.15;-0.09;0.35;-0.49;-0.84;-1.89;1.40
4043;-5.14;0.31;8.21;-0.09;0.35;-0.49;0.35;-2.31;1.12
4051;-5.11;0.34;8.25;-0.09;0.35;-0.49;0.91;-1.96;1.33
4060;-5.25;0.33;8.18;-0.08;0.35;-0.48;0.35;-1.47;1.40
4069;-5.13;0.30;8.23;-0.08;0.35;-0.48;0.28;-1.47;1.19
4078;-5.15;0.33;8.28;-0.08;0.35;-0.48;-0.91;-1.33;0.98
4086;-5.21;0.35;8.31;-0.08;0.35;-0.48;-1.05;-0.56;1.19
4095;-5.02;0.41;8.41;-0.08;0.35;-0.48;-0.49;17.85;0.91
4104;-5.08;0.30;8.35;-0.08;0.35;-0.48;-0.35;0.63;0.77
4113;-5.07;0.37;8.13;-0.08;0.35;-0.49;-0.98;0.98;0.84
4122;-5.10;0.40;8.07;-0.08;0.35;-0.49;-2.17;0.21;0.21
4131;-5.02;0.24;8.10;-0.08;0.35;-0.49;-2.03;-0.35;0.00
4139;-5.11;0.31;8.31;-0.08;0.35;-0.47;-1.19;-0.63;0.70
4148;-5.02;0.37;8.28;-0.08;0.35;-0.47;-0.77;-1.26;1.05
4157;-5.11;0.37;8.23;-0.08;0.35;-0.47;0.42;-1.96;1.05
4166;-5.07;0.31;8.27;-0.08;0.35;-0.47;0.35;-1.19;0.70
4175;-5.18;0.39;8.20;-0.08;0.35;-0.47;-0.14;-0.42;0.56
4183;-5.11;0.26;8.11;-0.08;0.36;-0.48;-1.12;0.07;0.00
4192;-5.15;0.30;8.20;-0.08;0.36;-0.48;-1.68;-0.28;-0.21
4201;-5.19;0.19;8.13;-0.08;0.36;-0.48;-1.61;-0.49;0.28
4210;-5.13;0.31;8.05;-0.09;0.35;-0.47;-0.84;-0.98;0.49
4219;-5.08;0.33;8.13;-0.09;0.35;-0.47;-0.49;-1.12;0.14
4227;-5.03;0.32;8.15;-0.09;0.35;-0.47;-1.40;-0.42;-0.35
4236;-4.98;0.37;8.08;-0.09;0.35;-0.48;-1.75;0.14;-0.14
4245;-5.11;0.29;8.31;-0.09;0.35;-0.48;-1.26;0.42;-0.70
4254;-5.19;0.36;8.22;-0.09;0.35;-0.48;-0.91;0.70;-1.05
4262;-5.20;0.39;8.36;-0.08;0.35;-0.48;0.42;-0.21;0.28
4271;-5.08;0.37;8.23;-0.08;0.35;-0.48;1.26;-0.49;0.91
4280;-5.10;0.37;8.18;-0.08;0.35;-0.48;0.77;-1.05;1.19
4289;-5.05;0.45;8.31;-0.08;0.35;-0.47;-0.42;-1.05;0.42
4298;-5.25;0.34;8.29;-0.08;0.35;-0.47;-2.17;-0.70;0.21
4306;-5.16;0.32;8.31;-0.08;0.35;-0.47;-2.52;-0.77;0.07
4315;-5.13;0.27;8.30;-0.08;0.35;-0.49;-1.26;-1.12;0.07
4324;-5.15;0.34;8.33;-0.08;0.35;-0.49;-0.21;-0.70;0.63
4333;-5.13;0.36;8.43;-0.08;0.35;-0.49;0.77;0.14;0.77
4341;-5.13;0.42;8.26;-0.08;0.35;-0.48;0.35;0.14;0.63
4350;-5.07;0.33;8.23;-0.08;0.35;-0.48;0.63;0.42;0.35
4359;-5.13;0.46;8.24;-0.08;0.35;-0.48;-0.14;0.07;-0.21
4368;-5.10;0.39;8.21;-0.09;0.35;-0.49;-0.84;-0.35;-0.77
4377;-5.08;0.32;8.09;-0.09;0.35;-0.49;-1.26;0.00;-0.84
4385;-5.13;0.34;8.19;-0.09;0.35;-0.49;-1.26;-0.35;-0.21
4394;-5.12;0.37;8.17;-0.09;0.35;-0.48;-1.05;-0.21;-0.35
4403;-5.15;0.29;8.25;-0.09;0.35;-0.48;-0.63;-0.35;0.00
4412;-5.18;0.37;8.24;-0.09;0.35;-0.48;-0.28;-0.84;0.49
4420;-5.12;0.27;8.22;-0.08;0.34;-0.48;-0.49;-1.19;0.70
4429;-5.13;0.32;8.16;-0.08;0.34;-0.48;-0.84;-2.17;0.84
4438;-5.13;0.31;8.16;-0.08;0.34;-0.48;-2.24;-2.17;0.28
4447;-5.03;0.28;8.30;-0.09;0.34;-0.47;-3.36;-1.96;0.56
4456;-5.14;0.47;8.42;-0.09;0.34;-0.47;-2.94;-1.26;0.42
4464;-5.14;0.39;8.35;-0.09;0.34;-0.47;-1.68;0.07;0.91
4473;-5.10;0.44;8.24;-0.09;0.34;-0.47;-0.91;0.21;0.35
4482;-5.03;0.39;8.21;-0.09;0.34;-0.47;0.42;0.56;0.56
4491;-5.13;0.32;8.03;-0.09;0.34;-0.47;-0.14;-0.49;0.42
4499;-5.18;0.25;7.95;-0.09;0.35;-0.47;-0.56;-2.31;0.77
4508;-5.07;0.23;8.06;-0.09;0.35;-0.47;-1.82;-2.94;0.91
4517;-5.08;0.31;8.18;-0.09;0.34;-0.48;-2.73;-2.52;1.26
4526;-5.15;0.34;8.27;-0.09;0.34;-0.48;-3.36;-1.54;0.49
4534;-5.13;0.37;8.23;-0.09;0.34;-0.48;-1.96;-0.63;0.91
4543;-5.02;0.39;8.18;-0.09;0.34;-0.48;-0.21;0.28;0.63
4552;-5.07;0.38;8.20;-0.09;0.34;-0.48;-0.70;0.63;0.56
4561;-5.02;0.27;8.18;-0.09;0.34;-0.48;-1.47;0.63;0.00
4569;-5.15;0.36;8.17;-0.09;0.35;-0.47;-0.77;-0.14;-0.35
4578;-5.17;0.32;8.21;-0.09;0.35;-0.47;0.70;-0.56;0.63
4587;-5.20;0.29;8.18;-0.09;0.35;-0.47;1.47;-0.84;1.26
4596;-5.04;0.32;8.16;-0.08;0.34;-0.48;1.54;-0.91;1.40
4604;-5.10;0.37;8.25;-0.08;0.34;-0.48;0.63;0.35;0.70
4613;-5.11;0.34;8.08;-0.08;0.34;-0.48;-1.75;-0.07;0.35
4622;-5.06;0.33;8.18;-0.09;0.35;-0.47;-2.94;-0.49;-0.21
4631;-5.13;0.39;8.18;-0.09;0.35;-0.47;-3.01;-0.98;0.42
4639;-5.13;0.34;8.30;-0.09;0.35;-0.47;-2.24;-0.63;0.77
4648;-5.13;0.36;8.33;-0.09;0.35;-0.47;-0.91;-0.21;1.33
4657;-5.08;0.48;8.33;-0.09;0.35;-0.47;0.00;0.07;1.61
4666;-5.18;0.34;8.26;-0.09;0.35;-0.47;0.91;-0.14;1.82
4675;-5.10;0.45;8.15;-0.09;0.35;-0.47;0.77;-0.98;1.47
4683;-5.04;0.41;8.23;-0.09;0.35;-0.47;0.14;-0.77;1.54
4692;-5.08;0.36;8.25;-0.09;0.35;-0.47;-0.56;-0.63;1.05
4701;-5.17;0.41;8.21;-0.09;0.35;-0.47;-1.68;-0.63;0.49
4710;-5.18;0.47;8.48;-0.09;0.35;-0.47;-1.89;-0.70;0.14
4719;-5.12;0.48;8.36;-0.09;0.35;-0.47;-2.38;-0.63;-0.28
4727;-5.15;0.46;8.43;-0.08;0.35;-0.47;-2.59;-0.63;-0.42
4736;-5.13;0.38;8.23;-0.08;0.35;-0.47;-1.47;-0.91;-0.14
4745;-5.10;0.42;8.26;-0.08;0.35;-0.47;-0.42;-1.12;0.49
4754;-5.13;0.37;8.20;-0.09;0.35;-0.47;0.21;-0.98;0.63
4763;-5.12;0.32;8.25;-0.09;0.35;-0.47;0.35;-0.28;1.19
4771;-5.04;0.40;8.19;-0.09;0.35;-0.47;0.35;0.14;1.12
4780;-5.08;0.39;8.23;-0.08;0.35;-0.48;-0.14;0.77;0.77
4789;-5.07;0.51;8.37;-0.08;0.35;-0.48;-0.84;1.61;-0.14
4798;-5.18;0.57;8.21;-0.08;0.35;-0.48;-1.61;1.33;-0.35
4807;-5.15;0.63;8.15;-0.09;0.34;-0.48;-1.68;-0.07;-0.63
4815;-4.97;0.46;8.20;-0.09;0.34;-0.48;-1.19;-1.26;-0.56
4824;-5.10;0.45;8.11;-0.09;0.34;-0.48;-0.28;-1.82;-0.77
4833;-5.15;0.45;8.16;-0.08;0.34;-0.48;0.21;-2.17;-0.28
4842;-5.11;0.44;8.23;-0.08;0.34;-0.48;-0.56;-1.47;-0.77
4850;-5.07;0.48;8.37;-0.09;0.35;-0.47;-1.68;-0.35;-0.63
4859;-5.11;0.40;8.36;-0.09;0.35;-0.47;-1.68;0.84;-0.70
4868;-5.12;0.34;8.28;-0.09;0.35;-0.47;-1.26;0.21;-0.63
4877;-5.25;0.33;8.21;-0.08;0.35;-0.48;0.07;-0.77;0.49
4885;-5.19;0.37;8.23;-0.08;0.35;-0.48;0.42;-1.05;0.77
4894;-5.16;0.40;8.23;-0.08;0.35;-0.48;0.14;-1.05;0.98
4903;-5.14;0.52;8.32;-0.09;0.35;-0.47;-0.49;-0.91;0.42
4912;-5.08;0.45;8.31;-0.09;0.35;-0.47;-0.56;0.14;-0.35
4920;-5.12;0.51;8.38;-0.09;0.35;-0.47;0.07;0.98;-0.28
4929;-5.10;0.40;8.20;-0.08;0.35;-0.47;0.98;1.40;-0.70
4938;-5.10;0.44;8.14;-0.08;0.35;-0.47;1.26;1.75;-1.12
4947;-5.12;0.39;8.09;-0.08;0.35;-0.47;1.12;0.77;-0.84
4956;-5.09;0.35;8.11;-0.09;0.34;-0.47;-0.07;-0.70;-0.63
4964;-4.99;0.36;8.13;-0.09;0.34;-0.47;-0.84;-1.75;-0.84
4973;-5.08;0.31;8.24;-0.09;0.34;-0.47;-0.56;-2.03;-0.42
4982;-5.13;0.37;8.30;-0.09;0.35;-0.47;-1.33;-1.75;-0.49
4991;-5.15;0.33;8.27;-0.09;0.35;-0.47;-1.68;-1.19;-0.14
4999;-5.09;0.33;8.29;-0.09;0.35;-0.47;-0.98;-0.77;0.00
5008;-5.12;0.33;8.41;-0.09;0.35;-0.46;0.21;-0.21;0.35
5017;-5.14;0.38;8.20;-0.09;0.35;-0.46;0.63;0.70;-0.14
5026;-5.06;0.37;8.32;-0.09;0.35;-0.46;0.21;1.33;0.07
5034;-5.10;0.47;8.20;-0.08;0.35;-0.48;0.28;1.47;-0.91
5043;-5.05;0.37;8.15;-0.08;0.35;-0.48;-0.42;0.98;-1.33
5052;-5.19;0.33;8.10;-0.08;0.35;-0.48;-0.77;0.00;-0.91
5061;-5.19;0.30;8.20;-0.09;0.35;-0.48;-0.21;-1.12;0.14
5070;-5.11;0.37;8.20;-0.09;0.35;-0.48;-0.35;-2.03;0.35
5078;-5.14;0.34;8.28;-0.09;0.35;-0.48;0.07;-1.89;0.49
5087;-5.08;0.22;8.36;-0.10;0.35;-0.49;-0.35;-1.26;0.14
5096;-5.09;0.31;8.40;-0.10;0.35;-0.49;-1.12;-0.07;0.14
5105;-5.08;0.33;8.30;-0.10;0.35;-0.49;-1.96;0.77;-0.14
5113;-5.05;0.34;8.18;-0.08;0.35;-0.48;-1.96;1.82;-0.49
5122;-5.15;0.37;8.14;-0.08;0.35;-0.48;-1.33;2.59;-0.21
5131;-5.10;0.45;8.06;-0.08;0.35;-0.48;0.35;2.52;-17.92
5140;-4.99;0.32;8.05;-0.09;0.36;-0.46;0.49;1.75;-0.42
5149;-5.03;0.29;7.91;-0.09;0.36;-0.46;-0.49;0.56;-0.56
5157;-5.02;0.39;7.98;-0.09;0.36;-0.46;-1.26;-0.49;-0.56
5166;-5.20;0.19;8.08;-0.09;0.34;-0.47;-2.80;-1.68;-1.12
5175;-5.13;0.30;8.18;-0.09;0.34;-0.47;-3.57;-1.33;-1.12
5184;-5.04;0.44;8.23;-0.08;0.34;-0.47;-4.48;-0.49;-1.54
5193;-5.11;0.39;8.33;-0.08;0.34;-0.47;-6.23;0.35;-1.96
5202;-5.02;0.47;8.43;-0.08;0.34;-0.47;-6.79;1.40;-2.45
5210;-5.11;0.42;8.23;-0.08;0.36;-0.48;-6.86;1.05;-1.75
5219;-5.08;0.35;8.27;-0.08;0.36;-0.48;-4.20;-0.28;-0.91
5228;-5.17;0.40;8.35;-0.08;0.36;-0.48;-2.03;-1.33;0.35
5237;-5.02;0.44;8.31;-0.08;0.35;-0.47;-0.84;-1.68;0.98
5245;-5.11;0.52;8.47;-0.08;0.35;-0.47;-0.07;-1.26;1.19
5254;-5.13;0.49;8.36;-0.08;0.35;-0.47;0.84;-0.35;1.19
5263;-5.07;0.47;8.28;-0.09;0.35;-0.47;1.05;0.28;0.98
5272;-5.07;0.39;8.24;-0.09;0.35;-0.47;1.05;0.84;0.91
5280;-5.08;0.41;8.20;-0.09;0.35;-0.47;1.12;1.26;0.56
5289;-5.13;0.34;8.14;-0.08;0.34;-0.47;-0.35;0.70;0.14
5298;-5.05;0.44;8.15;-0.08;0.34;-0.47;-1.75;0.28;-17.85
5307;-5.15;0.39;8.17;-0.08;0.34;-0.47;-2.31;-0.49;-0.07
5316;-5.08;0.36;8.28;-0.09;0.34;-0.47;-1.61;-1.26;0.49
5324;-5.10;0.35;8.36;-0.09;0.34;-0.47;-0.42;-1.26;1.40
5333;-5.10;0.33;8.33;-0.09;0.34;-0.47;0.63;-1.26;2.03
5342;-5.11;0.52;8.31;-0.09;0.34;-0.47;0.63;-0.70;1.82
5351;-5.05;0.42;8.20;-0.09;0.34;-0.47;-0.21;-0.70;1.68
5359;-4.97;0.51;8.23;-0.09;0.34;-0.47;-0.21;-0.28;1.40
5368;-5.04;0.50;8.24;-0.09;0.35;-0.48;-0.63;0.28;1.33
5377;-5.20;0.54;8.16;-0.09;0.35;-0.48;-1.05;1.26;0.84
5386;-4.97;0.63;8.26;-0.09;0.35;-0.48;-1.33;0.98;0.07
5395;-5.04;0.55;8.19;-0.08;0.34;-0.47;-1.75;0.28;-0.14
5403;-5.09;0.42;8.31;-0.08;0.34;-0.47;-1.40;0.56;0.28
5412;-5.12;0.43;8.32;-0.08;0.34;-0.47;-0.28;0.00;0.77
5421;-5.28;0.45;8.37;-0.08;0.35;-0.48;0.56;-0.42;1.26
5430;-5.12;0.37;8.20;-0.08;0.35;-0.48;0.42;-0.56;1.33
5439;-5.07;0.54;8.23;-0.08;0.35;-0.48;-0.42;-0.63;1.47
5447;-4.96;0.57;8.21;-0.08;0.34;-0.47;-0.70;-0.21;1.12
5456;-5.02;0.56;8.24;-0.08;0.34;-0.47;-1.19;0.00;0.35
5465;-5.08;0.59;8.22;-0.08;0.34;-0.47;-1.33;0.42;-0.14
5473;-5.13;0.57;8.41;-0.08;0.35;-0.48;-2.17;0.56;-0.28
5482;-4.96;0.52;8.27;-0.08;0.35;-0.48;-1.89;0.42;-0.21
5491;-5.04;0.46;8.32;-0.08;0.35;-0.48;-1.68;0.35;-0.70
5500;-5.13;0.39;8.23;-0.09;0.35;-0.48;-1.68;-0.49;-0.70
5509;-5.06;0.43;8.20;-0.09;0.35;-0.48;-0.84;-0.91;-0.07
5517;-5.08;0.43;8.32;-0.09;0.34;-0.47;0.91;-1.40;0.70
5526;-5.00;0.41;8.26;-0.09;0.34;-0.47;0.98;-0.63;0.49
5535;-5.02;0.53;8.25;-0.09;0.34;-0.47;-2.10;0.77;-0.63
5544;-4.93;0.71;8.32;-0.08;0.35;-0.47;-5.46;2.38;-2.87
