Time(ms);AccX(m/s^2);AccY(m/s^2);AccZ(m/s^2);MagX(gauss);MagY(gauss);MagZ(gauss);GyroX(dps);GyroY(dps);GyroZ(dps)
2699;-0.55;-0.58;9.53;-0.15;0.67;-0.44;0.07;-0.70;-0.07
2708;-0.49;-0.60;9.62;-0.15;0.67;-0.44;-0.28;-0.56;-0.35
2717;-0.54;-0.56;9.62;-0.15;0.67;-0.44;-0.42;-0.49;-0.28
2725;-0.50;-0.56;9.65;-0.15;0.69;-0.45;-0.42;-0.28;-0.35
2734;-0.39;-0.57;9.52;-0.15;0.69;-0.45;-0.35;-0.28;-0.42
2743;-0.45;-0.57;9.54;-0.15;0.69;-0.45;-0.49;-0.56;-0.21
2752;-0.51;-0.56;9.55;-0.15;0.68;-0.44;-0.28;-0.56;-0.35
2760;-0.47;-0.57;9.51;-0.15;0.68;-0.44;0.00;0.00;-0.35
2769;-0.41;-0.57;9.51;-0.15;0.68;-0.44;0.07;-0.42;-0.42
2778;-0.38;-0.53;9.43;-0.14;0.69;-0.44;-0.14;-0.42;-0.35
2787;-0.45;-0.54;9.50;-0.14;0.69;-0.44;-0.07;-0.35;-0.07
2795;-0.41;-0.65;9.61;-0.14;0.69;-0.44;-0.14;-0.56;-0.35
2804;-0.39;-0.52;9.51;-0.14;0.68;-0.44;-0.07;-0.77;-0.42
2813;-0.40;-0.57;9.49;-0.14;0.68;-0.44;-0.21;-0.35;-0.35
2822;-0.46;-0.67;9.60;-0.14;0.68;-0.44;-0.21;-0.56;-0.49
2831;-0.47;-0.56;9.58;-0.14;0.68;-0.44;0.00;-0.35;-0.35
2839;-0.46;-0.58;9.57;-0.14;0.68;-0.44;0.00;-0.35;-0.35
2848;-0.41;-0.63;9.64;-0.14;0.69;-0.44;0.00;-0.28;-0.56
2857;-0.46;-0.67;9.63;-0.14;0.69;-0.44;-0.42;-0.49;-0.21
2866;-0.45;-0.62;9.61;-0.14;0.69;-0.44;-0.42;-0.42;-0.07
2874;-0.38;-0.54;9.53;-0.14;0.68;-0.44;0.00;-0.35;0.07
2883;-0.48;-0.65;9.60;-0.14;0.68;-0.44;-0.21;-0.49;-0.42
2892;-0.52;-0.62;9.53;-0.14;0.68;-0.44;-0.14;-0.28;-0.07
2901;-0.42;-0.59;9.68;-0.14;0.69;-0.45;-0.14;-0.14;-0.07
2909;-0.49;-0.62;9.56;-0.14;0.69;-0.45;0.00;-0.07;-0.42
2918;-0.43;-0.63;9.43;-0.14;0.69;-0.45;0.07;-0.42;-0.42
2927;-0.37;-0.62;9.52;-0.14;0.69;-0.45;-0.07;-0.42;0.14
2936;-0.45;-0.65;9.53;-0.14;0.69;-0.45;-0.28;-0.21;-0.35
2944;-0.38;-0.53;9.58;-0.14;0.69;-0.45;0.00;-0.21;-0.21
2953;-0.50;-0.57;9.57;-0.14;0.69;-0.44;-0.14;-0.21;-0.21
2962;-0.50;-0.55;9.55;-0.14;0.69;-0.44;0.07;-0.49;-0.28
2971;-0.35;-0.52;9.53;-0.14;0.69;-0.44;0.21;-0.35;-0.42
2979;-0.45;-0.53;9.55;-0.14;0.69;-0.44;0.00;-0.35;-0.42
2988;-0.47;-0.58;9.53;-0.14;0.69;-0.44;0.35;-0.35;0.07
2997;-0.47;-0.61;9.49;-0.14;0.69;-0.44;-17.78;-0.56;-0.28
3006;-0.47;-0.65;9.61;-0.14;0.67;-0.45;0.07;-0.49;-0.28
3014;-0.37;-0.58;9.65;-0.14;0.67;-0.45;0.28;0.00;-0.14
3023;-0.42;-0.52;9.53;-0.14;0.67;-0.45;0.56;-0.21;-0.14
3032;-0.42;-0.62;9.57;-0.15;0.69;-0.44;-0.14;-0.21;-0.07
3041;-0.42;-0.58;9.67;-0.15;0.69;-0.44;0.07;-0.28;-0.56
3049;-0.42;-0.55;9.50;-0.15;0.69;-0.44;0.07;-0.28;-0.28
3058;-0.40;-0.67;9.53;-0.14;0.69;-0.44;0.07;-0.42;-0.21
3067;-0.37;-0.55;9.54;-0.14;0.69;-0.44;-0.21;-0.42;-0.14
3075;-0.39;-0.53;9.53;-0.14;0.69;-0.44;0.07;-0.21;-0.07
3084;-0.38;-0.51;9.59;-0.14;0.70;-0.45;0.14;-0.28;-0.35
3093;-0.41;-0.60;9.59;-0.14;0.70;-0.45;-0.07;-0.07;-0.14
3102;-0.47;-0.67;9.51;-0.14;0.70;-0.45;0.00;-0.21;-0.28
3110;-0.36;-0.61;9.59;-0.15;0.68;-0.45;0.00;-0.42;-0.07
3119;-0.45;-0.57;9.56;-0.15;0.68;-0.45;0.07;-0.49;-0.21
3128;-0.42;-0.63;9.58;-0.15;0.68;-0.45;0.07;-0.35;-0.28
3137;-0.36;-0.57;9.42;-0.14;0.69;-0.45;-0.49;-0.21;-0.21
3145;-0.39;-0.57;9.48;-0.14;0.69;-0.45;0.21;-0.42;-0.21
3154;-0.39;-0.60;9.51;-0.14;0.69;-0.45;0.21;-0.14;-0.14
3163;-0.37;-0.59;9.49;-0.14;0.68;-0.43;-0.21;-0.56;-0.07
3171;-0.39;-0.62;9.59;-0.14;0.68;-0.43;0.14;-0.49;-0.35
3180;-0.43;-0.73;9.63;-0.14;0.68;-0.43;-0.21;-0.49;-17.85
3189;-0.45;-0.63;9.64;-0.14;0.68;-0.44;-0.14;-0.14;-0.28
3198;-0.41;-0.59;9.55;-0.14;0.68;-0.44;-0.07;-0.14;-0.28
3206;-0.42;-0.60;9.57;-0.14;0.68;-0.44;-0.28;-0.42;-0.28
3215;-0.38;-0.56;9.49;-0.14;0.69;-0.45;-0.07;-0.35;-0.42
3224;-0.36;-0.55;9.64;-0.14;0.69;-0.45;0.00;-0.49;-0.21
3233;-0.44;-0.54;9.55;-0.14;0.68;-0.44;0.07;-0.21;-0.21
3241;-0.37;-0.71;9.56;-0.14;0.68;-0.44;0.00;-0.14;-0.14
3250;-0.40;-0.60;9.57;-0.14;0.68;-0.44;0.00;-0.21;-0.35
3259;-0.39;-0.59;9.56;-0.15;0.68;-0.44;0.14;-0.77;-0.49
3268;-0.53;-0.57;9.66;-0.15;0.68;-0.44;0.07;-0.49;-0.49
3276;-0.47;-0.62;9.62;-0.15;0.68;-0.44;0.00;-0.70;-0.14
3285;-0.36;-0.60;9.49;-0.13;0.69;-0.44;-0.21;-0.21;-0.21
3294;-0.35;-0.60;9.54;-0.13;0.69;-0.44;0.07;-0.49;-0.42
3303;-0.44;-0.65;9.63;-0.13;0.69;-0.44;0.28;-0.63;-0.28
3311;-0.48;-0.65;9.50;-0.15;0.68;-0.43;-0.07;-0.21;0.00
3320;-0.37;-0.60;9.45;-0.15;0.68;-0.43;0.14;-0.35;-0.14
3329;-0.45;-0.57;9.43;-0.15;0.68;-0.43;0.00;0.00;-0.21
3338;-0.37;-0.59;9.40;-0.15;0.68;-0.44;-0.14;-0.49;-0.21
3347;-0.40;-0.65;9.49;-0.15;0.68;-0.44;-0.21;-0.49;-0.14
3355;-0.39;-0.61;9.58;-0.15;0.68;-0.44;0.14;-0.63;-0.21
3364;-0.35;-0.60;9.64;-0.14;0.68;-0.43;-0.42;-0.35;-0.07
3373;-0.51;-0.63;9.53;-0.14;0.68;-0.43;-0.14;-0.70;-0.07
3382;-0.47;-0.55;9.48;-0.14;0.68;-0.43;0.00;-0.42;-0.35
3390;-0.44;-0.57;9.58;-0.15;0.68;-0.44;-0.14;-0.14;-0.14
3399;-0.43;-0.60;9.56;-0.15;0.68;-0.44;0.49;-0.35;-0.28
3408;-0.42;-0.68;9.57;-0.15;0.68;-0.44;-0.28;-0.42;-0.63
3417;-0.39;-0.55;9.66;-0.15;0.69;-0.45;-0.14;-0.42;-0.21
3425;-0.34;-0.64;9.67;-0.15;0.69;-0.45;-0.14;-0.28;-0.42
3434;-0.41;-0.60;9.59;-0.15;0.69;-0.45;-0.14;-0.35;-0.42
3443;-0.42;-0.65;9.51;-0.14;0.69;-0.45;0.00;-0.42;-0.28
3451;-0.45;-0.59;9.63;-0.14;0.69;-0.45;-0.07;-0.49;-0.42
3460;-0.47;-0.55;9.40;-0.14;0.69;-0.45;-0.49;-0.21;-0.21
3469;-0.34;-0.65;9.45;-0.14;0.68;-0.45;-0.14;-0.63;-0.35
3478;-0.47;-0.62;9.54;-0.14;0.68;-0.45;0.00;-0.49;-0.14
3487;-0.39;-0.67;9.60;-0.14;0.68;-0.45;-0.14;-0.28;0.14
3495;-0.42;-0.61;9.65;-0.14;0.69;-0.44;0.07;-0.42;-0.28
3504;-0.42;-0.55;9.47;-0.14;0.69;-0.44;-0.07;-0.56;0.00
3513;-0.50;-0.61;9.47;-0.14;0.69;-0.44;0.00;-0.14;0.07
3522;-0.52;-0.57;9.42;-0.15;0.69;-0.46;-17.92;-0.28;-0.28
3530;-0.50;-0.63;9.68;-0.15;0.69;-0.46;-0.21;-0.49;-0.49
3539;-0.37;-0.67;9.60;-0.15;0.69;-0.46;0.00;-0.35;-0.21
3548;-0.37;-0.70;9.73;-0.14;0.69;-0.45;-0.28;-0.28;-0.42
3557;-0.40;-0.60;9.60;-0.14;0.69;-0.45;0.28;-0.70;-0.21
3565;-0.46;-0.64;9.58;-0.14;0.69;-0.45;0.00;-0.28;-0.21
3574;-0.43;-0.67;9.58;-0.15;0.68;-0.45;0.07;-0.42;-0.21
3583;-0.50;-0.62;9.58;-0.15;0.68;-0.45;-0.35;-0.28;-0.28
3592;-0.45;-0.59;9.66;-0.30;0.68;-0.45;-0.63;-0.14;-0.21
3600;-0.47;-0.65;9.61;-0.15;0.68;-0.45;-0.28;-0.56;-0.28
3609;-0.49;-0.62;9.59;-0.15;0.68;-0.45;-0.21;-0.42;-0.42
3618;-0.40;-0.69;9.55;-0.15;0.68;-0.44;0.21;-0.28;-0.35
3626;-0.45;-0.65;9.48;-0.15;0.68;-0.44;0.00;0.14;-0.21
3635;-0.45;-0.64;9.48;-0.15;0.68;-0.44;17.78;-0.42;-0.35
3644;-0.37;-0.67;9.60;-0.14;0.69;-0.44;-0.07;-0.35;-0.49
3653;-0.45;-0.65;9.52;-0.14;0.69;-0.44;-0.07;-0.42;-0.21
3661;-0.33;-0.57;9.61;-0.14;0.69;-0.44;0.14;-0.49;-0.21
3670;-0.41;-0.53;9.55;-0.15;0.68;-0.43;-0.07;-0.21;-0.07
3679;-0.42;-0.65;9.59;-0.15;0.68;-0.43;0.35;-0.63;-0.28
3688;-0.44;-0.60;9.71;-0.15;0.68;-0.43;0.14;-0.21;-0.35
3696;-0.41;-0.64;9.46;-0.14;0.68;-0.45;-0.49;-0.14;-0.42
3705;-0.33;-0.57;9.48;-0.14;0.68;-0.45;0.07;-0.14;-0.14
3714;-0.44;-0.60;9.43;-0.14;0.68;-0.45;0.35;-0.63;0.00
3723;-0.47;-0.60;9.50;-0.14;0.68;-0.45;-0.07;-0.28;-0.14
3731;-0.48;-0.62;9.52;-0.14;0.68;-0.45;-0.21;-0.35;-0.14
3740;-0.39;-0.62;9.65;-0.14;0.68;-0.45;0.00;-0.49;-0.28
3749;-0.42;-0.58;9.58;-0.14;0.68;-0.44;-0.21;-0.63;0.00
3758;-0.46;-0.55;9.62;-0.14;0.68;-0.44;-0.14;-0.35;-0.42
3766;-0.42;-0.59;9.64;-0.14;0.68;-0.44;0.14;-0.21;-0.21
3775;-0.45;-0.65;9.68;-0.14;0.69;-0.45;-0.07;-0.21;0.00
3784;-0.45;-0.57;9.55;-0.14;0.69;-0.45;17.78;-0.49;-0.21
3793;-0.36;-0.67;9.70;-0.14;0.69;-0.45;-0.35;-0.42;-0.56
3801;-0.39;-0.61;9.64;-0.15;0.69;-0.43;0.35;-0.42;-0.14
3810;-0.42;-0.66;9.52;-0.15;0.69;-0.43;-0.14;-0.35;-0.14
3819;-0.38;-0.55;9.58;-0.15;0.69;-0.43;-0.21;0.00;-0.14
3828;-0.47;-0.58;9.50;-0.14;0.69;-0.44;0.21;-0.21;0.07
3836;-0.54;-0.62;9.46;-0.14;0.69;-0.44;0.07;-0.35;0.07
3845;-0.43;-0.61;9.53;-0.14;0.69;-0.44;0.35;-0.42;0.00
3854;-0.37;-0.63;9.49;-0.15;0.69;-0.44;0.07;-0.35;0.00
3863;-0.32;-0.65;9.58;-0.15;0.69;-0.44;-0.21;-0.49;-0.14
3871;-0.48;-0.55;9.58;-0.15;0.69;-0.44;0.21;-0.56;-0.21
3880;-0.47;-0.64;9.52;-0.14;0.68;-0.45;-0.28;-0.35;-0.14
3889;-0.42;-0.58;9.51;-0.14;0.68;-0.45;0.21;-0.77;-0.49
3898;-0.38;-0.65;9.50;-0.14;0.68;-0.45;-0.14;-0.77;-0.21
3906;-0.42;-0.72;9.60;-0.15;0.68;-0.43;-0.28;-0.21;0.07
3915;-0.41;-0.62;9.62;-0.15;0.68;-0.43;-0.07;-0.35;-0.14
3924;-0.41;-0.62;9.63;-0.15;0.68;-0.43;0.14;-0.14;-0.28
3932;-0.33;-0.57;9.71;-0.14;0.68;-0.43;-17.92;-0.42;-0.28
3941;-0.44;-0.63;9.67;-0.14;0.68;-0.43;-0.42;-0.42;-0.35
3950;-0.39;-0.69;9.64;-0.14;0.68;-0.43;0.00;-0.56;-0.28
3959;-0.42;-0.57;9.76;-0.14;0.69;-0.45;-0.07;-0.35;-0.28
3967;-0.42;-0.58;9.52;-0.14;0.69;-0.45;-0.14;-0.49;-0.21
3976;-0.39;-0.60;9.60;-0.14;0.69;-0.43;-0.21;-0.35;-0.28
3985;-0.46;-0.62;9.48;-0.14;0.69;-0.43;0.14;-0.14;-0.14
3994;-0.45;-0.54;9.51;-0.14;0.69;-0.43;-0.14;-0.42;-0.35
4002;-0.44;-0.58;9.50;-0.14;0.69;-0.44;-0.49;-0.42;-0.42
4011;-0.37;-0.66;9.48;-0.14;0.69;-0.44;0.21;-0.49;0.00
4020;-0.44;-0.61;9.53;-0.14;0.69;-0.44;-0.14;-0.42;-0.56
4029;-0.40;-0.59;9.55;-0.14;0.68;-0.44;-0.21;-0.49;-0.28
4038;-0.33;-0.72;9.50;-0.14;0.68;-0.44;-0.07;-0.28;-0.42
4046;-0.40;-0.62;9.60;-0.14;0.68;-0.44;-0.14;-0.35;0.14
4055;-0.42;-0.68;9.43;-0.14;0.69;-0.46;0.07;-0.35;-0.56
4064;-0.42;-0.64;9.48;-0.14;0.69;-0.46;0.14;-0.35;-0.28
4072;-0.45;-0.59;9.63;-0.14;0.69;-0.46;0.07;-0.35;0.00
4081;-0.39;-0.50;9.58;-0.13;0.68;-0.43;-0.07;-0.49;-0.49
4090;-0.45;-0.64;9.45;-0.13;0.68;-0.43;0.07;-0.42;-0.28
4099;-0.41;-0.66;9.45;-0.13;0.68;-0.43;-0.35;-0.35;0.00
4107;-0.40;-0.63;9.53;-0.15;0.69;-0.44;-0.35;-0.07;17.71
4116;-0.50;-0.57;9.53;-0.15;0.69;-0.44;0.21;-0.42;-0.21
4125;-0.46;-0.58;9.60;-0.15;0.69;-0.44;-0.14;-0.49;-0.42
4134;-0.50;-0.60;9.66;-0.14;0.68;-0.45;-0.21;-0.35;-0.14
4142;-0.44;-0.60;9.60;-0.14;0.68;-0.45;-0.21;-0.49;-0.21
4151;-0.37;-0.58;9.55;-0.14;0.68;-0.45;0.00;-0.21;-0.28
4160;-0.47;-0.67;9.48;-0.14;0.68;-0.44;-0.21;-0.49;-0.07
4169;-0.52;-0.66;9.57;-0.14;0.68;-0.44;0.56;-0.63;-0.14
4177;-0.48;-0.55;9.49;-0.14;0.68;-0.44;-0.07;-0.63;-0.21
4186;-0.40;-0.52;9.62;-0.14;0.69;-0.44;-0.42;-0.49;-0.28
4195;-0.47;-0.59;9.44;-0.14;0.69;-0.44;-0.35;-0.42;-0.35
4204;-0.45;-0.57;9.62;-0.14;0.69;-0.44;0.07;-0.21;0.00
4212;-0.37;-0.59;9.57;-0.14;0.69;-0.45;0.14;-0.35;-0.14
4221;-0.42;-0.58;9.47;-0.14;0.69;-0.45;0.14;-0.35;-0.14
4230;-0.37;-0.64;9.48;-0.14;0.69;-0.45;-0.07;-0.91;-0.35
4239;-0.46;-0.63;9.63;-0.15;0.68;-0.45;0.00;-0.63;-0.28
4247;-0.32;-0.61;9.55;-0.15;0.68;-0.45;-0.35;-0.56;-0.35
4256;-0.37;-0.61;9.51;-0.15;0.68;-0.45;0.07;-0.77;-0.42
4265;-0.48;-0.62;9.51;-0.14;0.68;-0.45;-0.42;-0.21;-0.56
4274;-0.42;-0.55;9.53;-0.14;0.68;-0.45;-0.63;-0.56;-0.56
4282;-0.39;-0.62;9.57;-0.14;0.68;-0.45;-0.56;-0.35;-0.35
4291;-0.37;-0.56;9.48;-0.15;0.69;-0.45;-0.14;-0.28;0.00
4300;-0.50;-0.61;9.56;-0.15;0.69;-0.45;-0.07;-0.14;0.14
4309;-0.42;-0.59;9.60;-0.15;0.69;-0.45;-0.21;-0.63;-0.14
4317;-0.50;-0.57;9.63;-0.14;0.68;-0.44;-0.14;-0.21;-0.28
4326;-0.34;-0.62;9.77;-0.14;0.68;-0.44;-0.28;-0.49;-0.42
4335;-0.42;-0.57;9.68;-0.14;0.70;-0.44;0.14;-0.28;-0.21
4344;-0.44;-0.62;9.64;-0.15;0.70;-0.44;0.00;-0.63;0.07
4352;-0.48;-0.55;9.60;-0.15;0.70;-0.44;-0.28;-0.49;-0.42
4361;-0.39;-0.66;9.47;-0.15;0.69;-0.43;-0.14;-0.42;-0.21
4370;-0.47;-0.65;9.70;-0.15;0.69;-0.43;-0.14;-0.35;-0.35
4378;-0.42;-0.59;9.47;-0.15;0.69;-0.43;0.21;-0.49;-0.28
4387;-0.36;-0.62;9.51;-0.14;0.70;-0.45;0.07;-0.49;-0.70
4396;-0.44;-0.69;9.55;-0.14;0.70;-0.45;0.35;-0.07;0.21
4405;-0.47;-0.60;9.42;-0.14;0.70;-0.45;0.07;-0.14;-0.28
4414;-0.35;-0.61;9.53;-0.14;0.69;-0.44;0.07;-0.77;-0.42
4422;-0.42;-0.56;9.53;-0.14;0.69;-0.44;0.21;-0.56;-0.28
4431;-0.34;-0.62;9.42;-0.14;0.69;-0.44;-0.35;-0.35;-0.35
4440;-0.47;-0.62;9.50;-0.14;0.69;-0.44;-0.07;-0.49;-0.56
4449;-0.43;-0.55;9.66;-0.14;0.69;-0.44;-0.49;-0.42;-0.28
4457;-0.48;-0.58;9.52;-0.14;0.69;-0.44;-0.28;-0.35;-0.35
4466;-0.39;-0.63;9.54;-0.15;0.69;-0.44;-0.14;0.00;-0.14
4475;-0.33;-0.54;9.63;-0.15;0.69;-0.44;0.07;-0.56;-0.49
4484;-0.44;-0.57;9.53;-0.15;0.69;-0.44;-0.14;-0.28;-0.49
4492;-0.44;-0.60;9.59;-0.15;0.69;-0.45;-0.14;-0.35;0.00
4501;-0.46;-0.59;9.50;-0.15;0.69;-0.45;0.07;-0.56;-0.14
4510;-0.39;-0.58;9.66;-0.15;0.69;-0.45;-0.49;-0.63;-0.28
4519;-0.44;-0.50;9.64;-0.14;0.68;-0.44;-0.14;-0.35;-0.63
4527;-0.42;-0.60;9.66;-0.14;0.68;-0.44;-0.49;-0.07;-0.63
4536;-0.42;-0.60;9.50;-0.14;0.68;-0.44;0.07;-0.35;-0.56
4545;-0.45;-0.58;9.55;-0.15;0.69;-0.42;0.28;-0.63;-0.49
4553;-0.42;-0.57;9.62;-0.15;0.69;-0.42;-0.07;-0.14;-0.07
4562;-0.46;-0.62;9.54;-0.15;0.69;-0.42;-0.49;-0.84;-0.07
4571;-0.45;-0.59;9.43;-0.14;0.69;-0.44;0.00;-0.42;0.00
4580;-0.45;-0.62;9.56;-0.14;0.69;-0.44;-0.35;-0.49;-0.14
4588;-0.40;-0.64;9.68;-0.14;0.69;-0.44;-0.14;-0.21;-0.35
4597;-0.39;-0.62;9.50;-0.15;0.68;-0.44;-0.07;-0.49;-0.07
4606;-0.45;-0.59;9.50;-0.15;0.68;-0.44;-0.35;-0.28;-0.35
4615;-0.41;-0.57;9.43;-0.15;0.68;-0.44;-0.21;-0.56;-0.21
4623;-0.45;-0.63;9.43;-0.13;0.69;-0.44;0.07;-0.35;-0.14
4632;-0.46;-0.61;9.64;-0.13;0.69;-0.44;-0.21;-0.35;-0.42
4641;-0.37;-0.55;9.59;-0.13;0.69;-0.44;0.00;-0.35;-0.14
4650;-0.42;-0.56;9.60;-0.14;0.69;-0.45;-0.21;-0.49;-0.21
4658;-0.46;-0.61;9.66;-0.14;0.69;-0.45;-0.07;-0.63;-0.42
4667;-0.46;-0.65;9.66;-0.14;0.69;-0.45;0.00;-0.35;-0.35
4676;-0.40;-0.65;9.56;-0.15;0.69;-0.43;-0.14;-0.35;-0.35
4684;-0.45;-0.63;9.58;-0.15;0.69;-0.43;0.00;-0.07;-0.42
4693;-0.43;-0.54;9.63;-0.15;0.69;-0.43;-0.21;-0.28;-0.35
4702;-0.42;-0.65;9.53;-0.15;0.69;-0.45;-0.07;-0.49;-0.35
4711;-0.40;-0.57;9.63;-0.15;0.69;-0.45;-0.14;-0.07;-0.07
4719;-0.47;-0.62;9.57;-0.15;0.69;-0.46;0.00;-0.49;-0.21
4728;-0.52;-0.60;9.48;-0.14;0.69;-0.46;-0.14;-0.21;0.00
4737;-0.45;-0.57;9.53;-0.14;0.69;-0.46;0.14;-0.21;-0.35
4746;-0.34;-0.58;9.47;-0.14;0.69;-0.44;0.28;-0.14;-0.49
4755;-0.46;-0.60;9.60;-0.14;0.69;-0.44;17.78;-0.42;-0.28
4763;-0.40;-0.57;9.56;-0.14;0.69;-0.44;-0.35;-0.42;0.07
4772;-0.39;-0.61;9.62;-0.14;0.68;-0.44;-0.21;-0.70;-0.28
4781;-0.45;-0.58;9.47;-0.14;0.68;-0.44;0.14;-0.35;-0.14
4790;-0.40;-0.57;9.47;-0.14;0.68;-0.44;-0.35;-0.49;-0.14
4798;-0.37;-0.48;9.63;-0.14;0.68;-0.45;0.00;-0.42;0.07
4807;-0.39;-0.59;9.55;-0.14;0.68;-0.45;-0.28;-0.35;-0.42
4816;-0.36;-0.57;9.49;-0.14;0.68;-0.45;-0.14;-0.21;-0.42
4825;-0.34;-0.58;9.50;-0.14;0.69;-0.45;-0.07;-0.77;-0.42
4833;-0.35;-0.64;9.60;-0.14;0.69;-0.45;-0.21;-0.63;-0.28
4842;-0.34;-0.60;9.56;-0.14;0.69;-0.45;-0.28;-0.42;0.00
4851;-0.46;-0.56;9.60;-0.14;0.68;-0.45;-0.21;-0.70;-17.85
4859;-0.50;-0.64;9.66;-0.14;0.68;-0.45;-0.42;-0.42;-0.07
4868;-0.48;-0.57;9.48;-0.14;0.68;-0.45;-17.78;-0.49;-0.42
4877;-0.45;-0.59;9.49;-0.14;0.69;-0.43;-0.28;-0.21;-0.49
4886;-0.50;-0.63;9.63;-0.14;0.69;-0.43;0.14;-0.49;-0.28
4895;-0.46;-0.60;9.70;-0.14;0.69;-0.43;0.00;-0.42;-0.21
4903;-0.36;-0.57;9.55;-0.15;0.69;-0.46;-0.35;-0.35;-0.21
4912;-0.44;-0.52;9.63;-0.15;0.69;-0.46;-0.14;-0.56;-0.14
4921;-0.42;-0.58;9.56;-0.15;0.69;-0.46;0.14;-0.35;-0.14
4930;-0.36;-0.62;9.45;-0.14;0.69;-0.44;0.00;-0.35;-0.49
4938;-0.42;-0.57;9.51;-0.14;0.69;-0.44;-0.35;-0.42;-0.42
4947;-0.44;-0.60;9.48;-0.14;0.69;-0.44;-0.07;-0.35;-0.21
4956;-0.39;-0.57;9.52;-0.15;0.69;-0.44;0.07;-0.28;-0.21
4965;-0.47;-0.53;9.61;-0.15;0.69;-0.44;-0.21;-0.56;-0.70
4973;-0.42;-0.73;9.48;-0.15;0.69;-0.44;0.00;-0.35;-0.56
4982;-0.42;-0.62;9.57;-0.15;0.70;-0.44;-0.63;-0.42;-0.28
4991;-0.37;-0.57;9.51;-0.15;0.70;-0.44;-0.28;-0.28;-0.35
5000;-0.43;-0.62;9.49;-0.15;0.70;-0.44;-0.07;-0.42;-0.14
5008;-0.36;-0.56;9.60;-0.14;0.68;-0.44;0.07;-0.35;-0.21
5017;-0.42;-0.61;9.50;-0.14;0.68;-0.44;0.00;-0.28;-0.35
5026;-0.45;-0.62;9.68;-0.14;0.68;-0.44;0.28;-0.21;-0.56
5035;-0.52;-0.57;9.63;-0.14;0.69;-0.45;-0.07;-0.35;-0.28
5043;-0.34;-0.60;9.68;-0.14;0.69;-0.45;0.14;-0.49;-0.28
5052;-0.40;-0.57;9.55;-0.14;0.69;-0.45;-0.07;-0.14;-0.28
5061;-0.48;-0.55;9.49;-0.15;0.69;-0.44;-0.21;0.00;-0.21
5070;-0.34;-0.62;9.50;-0.15;0.69;-0.44;-0.28;-0.49;-0.14
5078;-0.45;-0.59;9.55;-0.14;0.68;-0.44;0.21;-0.14;-0.28
5087;-0.50;-0.57;9.55;-0.14;0.68;-0.44;0.28;-0.07;-0.35
5096;-0.42;-0.58;9.59;-0.14;0.68;-0.44;0.28;-0.56;-0.14
5105;-0.41;-0.55;9.56;-0.15;0.69;-0.46;0.35;-0.49;-0.28
5113;-0.46;-0.57;9.53;-0.15;0.69;-0.46;0.21;-0.35;-0.28
5122;-0.47;-0.59;9.58;-0.15;0.69;-0.46;0.07;-0.28;-0.21
5131;-0.37;-0.60;9.56;-0.15;0.68;-0.43;0.00;-0.49;-0.28
5140;-0.35;-0.55;9.45;-0.15;0.68;-0.43;-0.07;-0.21;-0.21
5148;-0.41;-0.65;9.44;-0.15;0.68;-0.43;-0.28;-0.35;-0.14
5157;-0.47;-0.57;9.46;-0.15;0.69;-0.45;0.00;-0.56;-0.42
5166;-0.38;-0.62;9.55;-0.15;0.69;-0.45;-0.28;-0.42;0.00
5175;-0.41;-0.53;9.37;-0.15;0.69;-0.45;-0.14;-0.35;-0.28
5183;-0.44;-0.53;9.50;-0.14;0.69;-0.45;0.14;-0.35;-0.28
5192;-0.34;-0.65;9.49;-0.14;0.69;-0.45;-0.07;-0.42;-0.28
5201;-0.44;-0.55;9.53;-0.14;0.69;-0.45;0.00;-0.21;-0.14
5210;-0.39;-0.49;9.60;-0.14;0.69;-0.45;-0.49;-0.21;-0.35
5218;-0.42;-0.61;9.54;-0.14;0.69;-0.45;-0.14;-0.21;0.00
5227;-0.43;-0.57;9.63;-0.14;0.69;-0.45;-0.28;-0.28;-0.21
5236;-0.45;-0.57;9.60;-0.14;0.69;-0.44;-0.21;-0.21;0.07
5245;-0.40;-0.57;9.60;-0.14;0.69;-0.44;-0.35;-0.42;-0.21
5253;-0.43;-0.58;9.49;-0.14;0.69;-0.44;0.14;-0.14;-0.77
5262;-0.37;-0.64;9.63;-0.15;0.69;-0.44;0.21;-0.42;-0.14
5271;-0.35;-0.60;9.53;-0.15;0.69;-0.44;0.28;-0.49;-0.42
5280;-0.50;-0.60;9.46;-0.15;0.69;-0.44;-0.07;-0.28;-0.35
5288;-0.33;-0.60;9.56;-0.15;0.70;-0.45;-0.14;-0.42;-0.21
5297;-0.46;-0.65;9.59;-0.15;0.70;-0.45;0.14;-0.21;-0.49
5306;-0.44;-0.56;9.52;-0.15;0.70;-0.45;0.14;-0.49;-0.35
5315;-0.35;-0.54;9.71;-0.15;0.69;-0.44;0.14;-0.77;-0.28
5323;-0.37;-0.67;9.53;-0.15;0.69;-0.44;-0.07;-0.49;-17.78
5332;-0.35;-0.55;9.53;-0.15;0.69;-0.44;0.00;-0.35;-0.35
5341;-0.41;-0.64;9.46;-0.14;0.69;-0.45;-0.07;-0.56;-0.35
5350;-0.41;-0.60;9.53;-0.14;0.69;-0.45;-0.35;-0.35;-0.07
5358;-0.39;-0.65;9.55;-0.14;0.69;-0.45;0.14;-0.49;-0.28
5367;-0.44;-0.58;9.50;-0.15;0.69;-0.46;-0.28;-0.35;0.07
