Time(ms);AccX(m/s^2);AccY(m/s^2);AccZ(m/s^2);MagX(gauss);MagY(gauss);MagZ(gauss);GyroX(dps);GyroY(dps);GyroZ(dps)
2711;-1.36;-9.81;-1.13;0.06;0.94;-0.10;0.42;-1.61;0.07
2720;-1.36;-9.84;-1.21;0.06;0.94;-0.09;0.91;-1.47;-0.28
2729;-1.23;-9.76;-1.27;0.07;0.94;-0.09;1.19;-1.40;-17.64
2737;-1.27;-9.76;-1.16;0.07;0.94;-0.09;1.12;-1.12;0.21
2746;-1.23;-9.73;-0.98;0.06;0.95;-0.09;0.49;-1.19;-0.35
2755;-1.27;-9.79;-1.11;0.06;0.95;-0.09;0.21;-0.56;-0.56
2764;-1.37;-9.83;-1.02;0.06;0.95;-0.09;-0.84;-0.35;-0.77
2772;-1.31;-9.82;-1.20;0.06;0.94;-0.09;-1.19;0.00;-0.98
2781;-1.44;-9.85;-1.11;0.06;0.94;-0.09;-1.05;0.28;-1.12
2790;-1.36;-9.89;-1.20;0.06;0.94;-0.09;-0.35;0.14;-0.84
2799;-1.33;-9.83;-1.23;0.06;0.94;-0.09;0.00;-0.14;-0.84
2808;-1.36;-9.84;-1.26;0.06;0.94;-0.09;-0.07;-1.19;-1.40
2816;-1.31;-9.95;-1.25;0.06;0.94;-0.09;-0.63;-1.33;-1.68
2825;-1.39;-9.93;-1.06;0.06;0.94;-0.10;-1.47;-1.54;-1.68
2834;-1.42;-9.93;-1.11;0.06;0.94;-0.10;-1.33;-1.47;-0.84
2843;-1.49;-10.01;-1.08;0.06;0.94;-0.10;-0.07;-1.19;-0.63
2852;-1.37;-9.96;-1.06;0.07;0.95;-0.09;0.07;-0.70;-0.84
2861;-1.39;-10.00;-1.01;0.07;0.95;-0.09;-0.49;17.85;-1.12
2869;-1.41;-9.90;-1.08;0.07;0.95;-0.09;-1.54;0.14;-1.61
2878;-1.46;-9.99;-1.06;0.06;0.94;-0.09;-2.03;0.35;-1.96
2887;-1.49;-10.13;-1.09;0.06;0.94;-0.09;-1.12;0.56;-1.61
2896;-1.43;-10.21;-1.08;0.06;0.94;-0.09;-0.28;0.35;-1.12
2905;-1.51;-10.14;-1.20;0.06;0.94;-0.09;0.49;0.14;-0.28
2914;-1.43;-10.13;-1.19;0.06;0.94;-0.09;0.42;-0.35;0.07
2922;-1.34;-10.09;-1.23;0.06;0.94;-0.09;-0.21;-0.91;0.07
2931;-1.39;-10.09;-1.17;0.07;0.95;-0.10;-1.26;-1.05;0.07
2940;-1.45;-10.03;-1.18;0.07;0.95;-0.10;-1.61;-1.40;-0.28
2949;-1.45;-10.03;-1.03;0.07;0.95;-0.10;-1.89;-0.63;-0.35
2958;-1.44;-10.09;-1.11;0.06;0.94;-0.09;-1.54;-0.35;0.21
2966;-1.39;-10.09;-1.00;0.06;0.94;-0.09;-0.98;0.14;0.70
2975;-1.42;-9.98;-1.18;0.06;0.94;-0.09;-0.14;0.28;0.56
2984;-1.30;-10.04;-1.24;0.06;0.94;-0.08;0.42;0.21;1.05
2993;-1.36;-9.96;-1.23;0.06;0.94;-0.08;-0.21;0.35;0.56
3003;-1.28;-9.95;-1.34;0.07;0.94;-0.08;-0.42;0.00;0.56
3011;-1.36;-9.97;-1.16;0.07;0.94;-0.08;-1.05;-0.28;0.07
3020;-1.41;-10.02;-1.16;0.07;0.94;-0.08;-2.17;-1.26;0.00
3029;-1.38;-10.09;-1.16;0.05;0.94;-0.10;-1.54;-0.77;0.42
3038;-1.51;-10.00;-1.13;0.05;0.94;-0.10;-0.98;-0.70;0.70
3047;-1.34;-9.98;-1.21;0.05;0.94;-0.10;-0.56;-0.84;1.12
3055;-1.41;-10.01;-1.18;0.06;0.94;-0.10;-0.28;-0.63;1.26
3064;-1.34;-9.94;-1.27;0.06;0.94;-0.10;-0.42;-0.56;1.26
3073;-1.31;-9.87;-1.30;0.06;0.94;-0.10;-0.91;-0.84;0.91
3082;-1.28;-9.76;-1.20;0.07;0.94;-0.06;-2.10;-0.49;0.21
3091;-1.23;-9.83;-1.15;0.07;0.94;-0.06;-2.94;-0.35;0.07
3099;-1.36;-9.97;-1.10;0.07;0.94;-0.06;-3.36;-0.98;-0.56
3108;-1.54;-9.93;-1.17;0.06;0.94;-0.09;-1.96;-0.56;0.00
3117;-1.44;-9.93;-1.04;0.06;0.94;-0.09;-0.77;0.14;0.56
3126;-1.27;-9.91;-1.14;0.06;0.94;-0.09;-0.28;0.00;0.77
3135;-1.30;-9.87;-1.23;0.06;0.94;-0.09;-0.14;-0.49;1.26
3143;-1.23;-9.95;-1.24;0.06;0.94;-0.09;-0.56;-0.28;0.77
3152;-1.35;-9.89;-1.13;0.06;0.94;-0.09;-1.26;-0.77;0.63
3161;-1.41;-9.85;-1.22;0.06;0.94;-0.08;-1.05;-1.33;0.35
3170;-1.39;-9.84;-1.20;0.06;0.94;-0.08;-0.98;-0.91;0.56
3178;-1.40;-9.86;-1.17;0.06;0.94;-0.08;-1.33;-0.42;0.14
3187;-1.38;-9.81;-1.38;0.06;0.94;-0.09;-1.05;-0.35;0.35
3196;-1.45;-9.94;-1.34;0.06;0.94;-0.09;-2.03;-1.12;-0.28
3205;-1.36;-9.81;-1.17;0.06;0.94;-0.09;-3.22;-1.33;-0.77
3213;-1.35;-9.88;-1.03;0.06;0.95;-0.10;-2.66;-1.33;-0.56
3222;-1.24;-9.88;-1.04;0.06;0.95;-0.10;-3.22;-0.49;-0.91
3231;-1.46;-10.00;-1.11;0.06;0.95;-0.10;-3.85;-0.49;-0.98
3240;-1.45;-10.07;-0.99;0.06;0.94;-0.09;-3.29;-1.33;-0.49
3249;-1.39;-10.01;-0.95;0.06;0.94;-0.09;-1.61;-1.40;-0.07
3258;-1.43;-9.96;-0.98;0.06;0.94;-0.09;-1.40;-1.05;0.21
3266;-1.41;-9.93;-1.09;0.06;0.95;-0.09;-0.77;-0.42;0.14
3275;-1.39;-9.96;-1.06;0.06;0.95;-0.09;-1.05;-0.42;0.00
3284;-1.41;-9.83;-1.04;0.06;0.95;-0.09;-2.03;-0.63;-0.28
3293;-1.36;-9.88;-1.14;0.06;0.95;-0.09;-1.75;-1.05;-0.56
3302;-1.30;-9.92;-1.09;0.06;0.95;-0.09;-1.75;-1.19;-0.70
3310;-1.35;-9.83;-1.05;0.06;0.94;-0.09;-2.52;-0.84;-0.84
3319;-1.34;-9.92;-0.87;0.06;0.94;-0.09;-3.01;-0.84;-1.26
3328;-1.39;-9.87;-0.98;0.06;0.94;-0.09;-3.71;-0.07;-1.19
3337;-1.40;-9.98;-1.06;0.06;0.95;-0.09;-3.57;-0.42;-1.12
3346;-1.46;-9.91;-0.97;0.06;0.95;-0.09;-2.94;0.14;-0.70
3354;-1.40;-9.91;-0.90;0.06;0.95;-0.09;-1.47;-0.28;-0.56
3363;-1.45;-9.93;-1.00;0.06;0.94;-0.09;0.35;-0.42;-0.35
3372;-1.44;-9.98;-0.95;0.06;0.94;-0.09;0.63;-0.14;-0.28
3381;-1.40;-9.86;-1.18;0.06;0.94;-0.09;0.28;-0.14;-0.56
3390;-1.47;-9.94;-1.22;0.07;0.94;-0.09;-0.35;0.07;-0.42
3398;-1.46;-9.93;-1.14;0.07;0.94;-0.09;-0.56;-0.49;-1.05
3407;-1.51;-9.96;-1.16;0.07;0.94;-0.09;-0.49;-0.91;-0.98
3416;-1.49;-10.09;-0.98;0.06;0.95;-0.11;0.00;-1.12;-0.42
3425;-1.42;-10.02;-1.12;0.06;0.95;-0.11;0.07;-0.91;-0.07
3434;-1.47;-10.04;-1.13;0.06;0.95;-0.11;-0.14;-1.47;0.70
3442;-1.44;-9.91;-1.03;0.06;0.95;-0.11;0.42;-0.84;0.91
3451;-1.51;-9.99;-1.03;0.06;0.95;-0.11;0.07;-0.42;0.84
3460;-1.48;-9.99;-1.09;0.06;0.95;-0.11;-0.42;-0.70;0.84
3469;-1.44;-9.90;-1.05;0.06;0.95;-0.10;-0.84;-0.42;0.98
3477;-1.41;-9.88;-1.08;0.06;0.95;-0.10;-0.98;-0.42;0.77
3486;-1.46;-9.88;-1.04;0.06;0.95;-0.10;-0.84;-0.21;0.56
3495;-1.31;-9.83;-1.10;0.05;0.95;-0.10;-0.98;-0.63;0.28
3504;-1.36;-9.85;-1.07;0.05;0.95;-0.10;-1.19;-1.05;0.07
3513;-1.33;-9.88;-1.12;0.05;0.95;-0.10;-0.91;-1.19;0.07
3521;-1.41;-9.90;-1.08;0.06;0.94;-0.10;-1.26;-0.84;-0.35
3530;-1.34;-9.98;-1.00;0.06;0.94;-0.10;-0.28;-0.28;0.21
3539;-1.25;-9.90;-1.04;0.06;0.94;-0.10;0.14;0.49;0.00
3548;-1.36;-9.91;-0.94;0.06;0.95;-0.09;0.21;0.42;0.35
3556;-1.34;-9.88;-1.15;0.06;0.95;-0.09;0.49;0.70;0.14
3565;-1.34;-9.75;-1.06;0.06;0.95;-0.09;1.05;-0.07;0.35
3574;-1.42;-9.85;-1.13;0.06;0.95;-0.08;0.98;-0.63;0.07
3583;-1.32;-9.90;-1.16;0.06;0.95;-0.08;0.42;-0.70;-0.35
3591;-1.32;-9.80;-1.16;0.06;0.95;-0.08;-0.42;-0.84;-0.84
3600;-1.42;-9.90;-1.12;0.06;0.94;-0.08;-1.19;-0.63;-1.12
3609;-1.41;-9.96;-1.13;0.06;0.94;-0.08;-0.70;-0.49;-0.84
3618;-1.36;-10.06;-1.13;0.07;0.95;-0.09;-0.84;-0.42;-0.49
3626;-1.42;-10.08;-1.07;0.07;0.95;-0.09;-1.05;-1.12;-0.28
3635;-1.53;-10.02;-1.06;0.07;0.95;-0.09;-1.05;-0.84;0.56
3644;-1.43;-10.04;-0.97;0.06;0.94;-0.11;-0.56;-0.56;0.56
3653;-1.32;-9.96;-1.09;0.06;0.94;-0.11;0.35;-0.70;1.19
3661;-1.42;-9.93;-0.99;0.06;0.94;-0.11;0.91;-0.07;1.12
3670;-1.28;-9.87;-1.18;0.06;0.94;-0.09;1.05;-0.91;0.77
3679;-1.30;-9.82;-1.21;0.06;0.94;-0.09;-0.07;-0.84;-0.07
3688;-1.36;-9.87;-1.14;0.06;0.94;-0.09;-1.12;-0.98;-0.63
3697;-1.41;-9.93;-1.18;0.06;0.94;-0.10;-1.96;-1.61;-0.91
3705;-1.50;-10.00;-1.03;0.06;0.94;-0.10;-1.68;-1.61;-0.91
3714;-1.49;-9.96;-1.02;0.06;0.94;-0.10;-1.05;-1.89;-0.84
3723;-1.54;-10.00;-1.03;0.06;0.94;-0.08;-1.12;-0.98;-0.28
3732;-1.50;-10.04;-0.97;0.06;0.94;-0.08;0.00;-0.49;-0.21
3741;-1.49;-9.93;-1.09;0.06;0.94;-0.08;0.28;-0.28;0.42
3749;-1.48;-9.95;-1.10;0.06;0.95;-0.09;0.77;-0.56;1.19
3758;-1.41;-9.91;-1.08;0.06;0.95;-0.09;0.98;-1.47;0.91
3767;-1.30;-9.83;-1.02;0.06;0.95;-0.09;1.12;-1.47;0.77
3776;-1.40;-9.79;-1.13;0.05;0.94;-0.09;0.70;-1.05;0.14
3784;-1.34;-9.83;-1.23;0.05;0.94;-0.09;-1.40;-1.19;-0.84
3793;-1.49;-9.87;-1.07;0.05;0.94;-0.09;-2.52;-1.68;-1.05
3802;-1.43;-9.93;-0.98;0.06;0.95;-0.08;-2.52;-1.54;-1.05
3811;-1.37;-9.91;-0.87;0.06;0.95;-0.08;-1.54;-1.54;-0.63
3820;-1.34;-9.98;-1.07;0.06;0.95;-0.08;-0.14;-0.77;-0.77
3829;-1.46;-9.85;-0.97;0.06;0.94;-0.10;-0.28;-0.21;-0.14
3837;-1.54;-10.02;-0.80;0.06;0.94;-0.10;-0.21;0.49;-0.28
3846;-1.44;-9.90;-0.94;0.06;0.94;-0.10;-0.49;1.19;0.21
3855;-1.49;-9.89;-1.08;0.06;0.95;-0.10;-0.49;1.05;0.28
3864;-1.36;-9.91;-1.11;0.06;0.95;-0.10;-0.28;0.63;0.07
3872;-1.52;-9.99;-1.18;0.06;0.95;-0.10;-0.21;-0.07;-0.42
3881;-1.46;-10.04;-1.08;0.06;0.94;-0.09;-0.91;-0.35;-0.98
3890;-1.49;-9.91;-1.00;0.06;0.94;-0.09;-0.70;-0.14;-0.63
3899;-1.50;-9.99;-1.06;0.06;0.94;-0.09;-1.05;-0.07;-0.56
3908;-1.50;-9.98;-1.19;0.05;0.94;-0.09;-1.05;0.00;0.28
3916;-1.41;-9.97;-1.18;0.05;0.94;-0.09;-0.70;-0.21;0.42
3925;-1.46;-9.98;-1.10;0.05;0.94;-0.10;-1.05;-0.63;0.70
3934;-1.32;-9.86;-1.13;0.06;0.94;-0.10;-0.98;-0.56;0.77
3943;-1.40;-9.83;-0.98;0.06;0.94;-0.10;-0.77;17.85;0.70
3951;-1.32;-9.80;-0.98;0.06;0.94;-0.10;-0.35;-0.35;0.28
3960;-1.49;-9.88;-0.91;0.06;0.94;-0.10;-0.35;0.28;0.21
3969;-1.47;-9.91;-0.90;0.06;0.94;-0.10;0.28;0.49;-0.21
3978;-1.39;-9.94;-1.09;0.06;0.95;-0.09;0.42;0.42;-0.35
3987;-1.54;-9.93;-1.03;0.06;0.95;-0.09;0.21;0.35;-0.21
3995;-1.51;-9.88;-1.06;0.06;0.95;-0.09;-0.21;-0.21;-0.42
4004;-1.27;-9.83;-1.00;0.06;0.94;-0.09;0.07;-0.35;0.00
4013;-1.31;-9.89;-1.07;0.06;0.94;-0.09;-0.35;-0.84;-0.28
4022;-1.39;-9.82;-1.16;0.06;0.94;-0.09;-1.40;-0.98;-1.05
4031;-1.39;-9.97;-1.06;0.06;0.94;-0.09;-1.40;-0.98;-1.40
4039;-1.44;-9.98;-0.98;0.06;0.94;-0.09;-1.26;-0.28;-0.84
4048;-1.44;-10.06;-0.96;0.06;0.94;-0.09;-0.77;0.07;-0.56
4057;-1.45;-10.01;-1.08;0.06;0.95;-0.08;-0.14;0.35;-0.35
4066;-1.44;-9.99;-1.20;0.06;0.95;-0.08;0.49;0.49;0.42
4074;-1.43;-9.94;-1.25;0.06;0.95;-0.08;0.07;0.42;0.42
4083;-1.35;-9.83;-1.16;0.06;0.94;-0.09;-0.07;-0.21;0.07
4092;-1.39;-9.77;-1.26;0.06;0.94;-0.09;-0.56;0.00;-0.14
4101;-1.41;-9.80;-1.20;0.06;0.94;-0.09;-1.40;-0.56;-0.28
4109;-1.46;-9.81;-1.08;0.06;0.94;-0.09;-1.47;-0.56;-0.28
4118;-1.58;-9.83;-1.03;0.06;0.94;-0.09;-0.42;-0.56;-0.84
4127;-1.41;-9.83;-1.10;0.06;0.94;-0.09;-0.07;-0.42;-0.56
4136;-1.32;-9.88;-1.06;0.06;0.94;-0.08;0.21;-0.35;-0.91
4145;-1.41;-9.96;-1.14;0.06;0.94;-0.08;-0.70;-0.49;-1.40
4153;-1.33;-10.04;-1.08;0.06;0.94;-0.08;-0.91;-0.63;-1.26
4162;-1.41;-10.04;-1.11;0.05;0.95;-0.09;-0.77;-0.49;-0.84
4171;-1.44;-10.07;-1.05;0.05;0.95;-0.09;-0.14;-0.42;-0.21
4180;-1.54;-10.09;-1.03;0.05;0.95;-0.09;-0.21;0.00;0.35
4189;-1.52;-10.06;-1.16;0.05;0.95;-0.09;0.07;0.21;0.98
4197;-1.36;-10.01;-1.06;0.05;0.95;-0.09;0.84;0.49;1.40
4206;-1.51;-9.93;-1.16;0.05;0.95;-0.09;0.56;0.07;1.33
4215;-1.47;-9.91;-1.26;0.06;0.95;-0.08;-0.14;-0.70;0.77
4224;-1.39;-9.89;-1.28;0.06;0.95;-0.08;-0.84;-1.19;0.42
4233;-1.39;-9.95;-1.08;0.06;0.95;-0.08;-1.12;-1.47;0.00
4242;-1.41;-9.91;-1.03;0.06;0.94;-0.07;-0.70;-1.61;0.21
4250;-1.44;-9.96;-1.13;0.06;0.94;-0.07;-0.56;-1.12;0.21
4259;-1.42;-9.87;-0.93;0.06;0.94;-0.08;-0.07;-1.26;0.56
4268;-1.41;-9.85;-1.05;0.06;0.94;-0.08;-0.07;-1.12;0.28
4277;-1.38;-9.91;-1.07;0.06;0.94;-0.08;-0.42;-1.05;0.00
4286;-1.39;-9.88;-1.06;0.05;0.94;-0.08;-0.70;-0.56;-0.28
4294;-1.38;-9.92;-1.07;0.05;0.94;-0.08;-1.05;-0.56;-0.35
4303;-1.41;-9.99;-1.05;0.05;0.94;-0.08;-0.28;-0.63;-0.98
4312;-1.47;-10.02;-1.21;0.06;0.94;-0.09;-0.91;-1.05;-0.28
4321;-1.56;-10.00;-1.11;0.06;0.94;-0.09;-0.56;-1.12;0.28
4329;-1.39;-9.99;-1.07;0.06;0.94;-0.09;-0.35;-1.12;0.63
4338;-1.49;-9.96;-1.11;0.06;0.94;-0.08;-0.84;-1.33;0.42
4347;-1.51;-9.93;-1.06;0.06;0.94;-0.08;-1.61;-1.33;0.56
4356;-1.45;-9.85;-1.03;0.06;0.94;-0.08;-1.68;-1.19;0.49
4364;-1.50;-9.93;-0.88;0.05;0.95;-0.08;-1.54;-0.91;0.49
4373;-1.53;-10.02;-0.95;0.05;0.95;-0.08;-1.12;-0.42;0.70
4382;-1.56;-9.97;-0.90;0.05;0.95;-0.08;-0.56;-0.42;0.56
4391;-1.55;-9.92;-0.81;0.05;0.94;-0.09;0.14;-0.14;0.77
4400;-1.46;-9.80;-1.06;0.05;0.94;-0.09;-0.07;0.14;0.35
4408;-1.41;-9.91;-1.07;0.05;0.94;-0.09;-0.42;0.28;0.56
4417;-1.42;-9.87;-1.02;0.05;0.95;-0.09;-1.33;-0.14;-0.35
4426;-1.41;-9.91;-0.89;0.05;0.95;-0.09;-1.54;-0.21;-0.35
4435;-1.59;-9.84;-1.03;0.05;0.95;-0.09;-1.19;-0.70;-0.35
4443;-1.41;-9.83;-1.08;0.05;0.93;-0.09;-0.77;-0.98;-0.35
4452;-1.45;-9.83;-1.11;0.05;0.93;-0.09;-0.14;-0.21;0.21
4461;-1.43;-9.78;-0.93;0.05;0.93;-0.09;0.49;0.35;0.28
4470;-1.43;-9.83;-1.09;0.05;0.95;-0.10;0.77;0.35;0.35
4479;-1.49;-9.80;-1.13;0.05;0.95;-0.10;0.70;0.28;-0.35
4488;-1.46;-9.89;-1.17;0.05;0.95;-0.10;0.42;-0.21;-0.28
4496;-1.50;-9.76;-1.28;0.06;0.94;-0.08;-0.14;-0.63;-0.63
4505;-1.34;-9.75;-1.28;0.06;0.94;-0.08;-0.77;-1.12;-0.98
4514;-1.39;-9.86;-1.06;0.06;0.94;-0.08;-0.98;-1.47;-1.19
4523;-1.36;-9.82;-1.11;0.06;0.94;-0.09;-1.12;-1.54;-0.98
4532;-1.52;-9.91;-1.13;0.06;0.94;-0.09;-1.05;-0.84;-1.54
4541;-1.43;-9.94;-1.11;0.06;0.94;-0.09;-0.98;-1.12;-1.19
4549;-1.41;-10.00;-1.06;0.06;0.95;-0.08;-0.70;-0.56;-0.84
4558;-1.44;-9.92;-1.11;0.06;0.95;-0.08;-0.56;-0.28;-1.12
4567;-1.28;-9.99;-1.14;0.06;0.95;-0.07;-1.54;-0.49;-1.26
4576;-1.44;-9.96;-1.11;0.06;0.95;-0.07;-1.75;-0.56;-1.40
4585;-1.40;-9.91;-1.13;0.06;0.95;-0.07;-2.24;-0.28;-1.33
4593;-1.46;-9.99;-1.01;0.07;0.94;-0.09;-2.10;-0.35;-1.61
4602;-1.46;-9.96;-1.08;0.07;0.94;-0.09;-3.01;0.28;-1.96
4611;-1.49;-9.87;-0.95;0.07;0.94;-0.09;-4.27;0.98;-2.45
4620;-1.55;-10.01;-1.03;0.04;0.95;-0.09;-6.86;1.40;-3.22
4628;-1.60;-10.03;-1.23;0.04;0.95;-0.09;-7.49;1.05;-3.08
4637;-1.46;-10.09;-1.21;0.04;0.95;-0.09;-5.11;-0.28;-2.17
4646;-1.57;-10.07;-1.04;0.06;0.94;-0.08;-2.24;-1.33;-1.19
4655;-1.57;-10.09;-0.93;0.06;0.94;-0.08;0.49;-2.17;-0.21
4664;-1.51;-10.09;-0.90;0.06;0.94;-0.08;-0.63;-1.26;-0.35
4672;-1.51;-10.03;-0.87;0.06;0.95;-0.09;-1.89;-0.21;-0.21
4681;-1.62;-10.04;-1.00;0.06;0.95;-0.09;-2.17;0.49;0.42
4690;-1.56;-10.02;-0.94;0.06;0.95;-0.09;-0.70;0.00;0.63
4699;-1.59;-9.93;-0.90;0.05;0.94;-0.10;1.19;-0.84;1.12
4708;-1.54;-10.03;-0.95;0.05;0.94;-0.10;2.03;-1.47;0.63
4716;-1.46;-9.86;-1.00;0.05;0.94;-0.10;1.54;-2.03;0.56
4725;-1.46;-9.81;-0.95;0.05;0.94;-0.08;0.84;-1.26;0.42
4734;-1.44;-9.96;-0.95;0.05;0.94;-0.08;-0.14;-0.98;0.07
4743;-1.44;-9.96;-0.93;0.05;0.94;-0.08;-0.63;-0.63;-0.35
4751;-1.51;-9.99;-1.04;0.05;0.95;-0.09;-0.28;-1.05;0.35
4760;-1.46;-10.03;-1.06;0.05;0.95;-0.09;0.28;-1.05;0.84
4769;-1.53;-10.00;-1.08;0.05;0.95;-0.09;0.77;-0.21;1.26
4778;-1.50;-9.99;-1.05;0.06;0.94;-0.09;0.77;-0.49;1.40
4787;-1.46;-9.93;-1.03;0.06;0.94;-0.09;0.84;0.07;1.68
4796;-1.46;-9.78;-1.14;0.06;0.94;-0.09;0.77;-0.28;1.54
4804;-1.43;-9.84;-1.10;0.05;0.94;-0.08;-0.14;-0.49;0.77
4813;-1.39;-9.89;-1.17;0.05;0.94;-0.08;-0.56;-1.12;0.35
4822;-1.49;-9.95;-1.06;0.05;0.94;-0.08;-0.56;-1.68;0.77
4831;-1.50;-10.00;-0.90;0.06;0.94;-0.09;-0.07;-1.82;0.70
4840;-1.54;-10.04;-1.09;0.06;0.94;-0.09;0.77;-2.73;1.68
4848;-1.50;-9.97;-1.03;0.06;0.94;-0.09;0.84;-2.10;0.70
4857;-1.51;-9.97;-1.07;0.06;0.94;-0.09;-0.42;-1.26;0.42
4866;-1.46;-9.87;-0.97;0.06;0.94;-0.09;-0.91;-1.19;0.70
4875;-1.45;-9.88;-1.02;0.05;0.94;-0.09;-1.19;-1.19;0.42
4884;-1.49;-9.86;-0.95;0.05;0.94;-0.09;-0.70;-1.40;0.77
4892;-1.49;-9.91;-0.99;0.05;0.94;-0.09;-0.35;-1.19;0.70
4901;-1.56;-9.90;-1.00;0.06;0.94;-0.09;-0.63;-1.12;0.56
4910;-1.51;-9.84;-1.00;0.06;0.94;-0.09;-0.77;-1.54;0.63
4919;-1.58;-9.93;-1.00;0.06;0.94;-0.09;-1.19;-1.33;-0.14
4928;-1.56;-9.94;-0.93;0.05;0.95;-0.09;-0.63;-0.77;0.07
4936;-1.44;-9.98;-0.98;0.05;0.95;-0.09;0.00;-1.33;0.35
4945;-1.37;-9.97;-0.95;0.05;0.95;-0.09;0.07;-0.91;0.35
4954;-1.50;-9.92;-0.92;0.06;0.94;-0.10;-0.07;-0.42;0.70
4963;-1.48;-9.91;-1.02;0.06;0.94;-0.10;-0.63;-0.28;0.56
4971;-1.44;-9.88;-0.94;0.06;0.94;-0.10;-0.63;-0.56;0.77
4980;-1.43;-9.84;-1.05;0.06;0.94;-0.08;0.70;-0.42;1.05
4989;-1.46;-9.83;-1.22;0.06;0.94;-0.08;1.05;-0.42;0.77
4998;-1.39;-9.80;-1.24;0.06;0.94;-0.08;-0.14;-1.12;0.42
5006;-1.44;-9.79;-1.18;0.05;0.95;-0.09;-0.98;-1.26;0.07
5015;-1.36;-9.94;-1.17;0.05;0.95;-0.09;-0.98;-1.54;-0.14
5024;-1.31;-9.96;-1.00;0.05;0.95;-0.09;-1.12;-1.54;-0.21
5033;-1.45;-10.02;-0.93;0.05;0.94;-0.10;-0.91;-1.26;-0.49
5041;-1.55;-9.95;-1.06;0.05;0.94;-0.10;-0.35;-0.63;-0.21
5050;-1.49;-9.93;-0.95;0.05;0.94;-0.10;-0.42;-0.42;0.07
5059;-1.45;-9.99;-0.98;0.05;0.95;-0.09;-0.07;-0.14;0.35
5068;-1.32;-9.97;-0.98;0.05;0.95;-0.09;0.28;-0.49;0.42
5076;-1.46;-9.89;-1.06;0.05;0.95;-0.09;0.21;-0.56;0.35
5085;-1.44;-9.86;-1.06;0.05;0.94;-0.08;0.42;-0.56;0.28
5094;-1.48;-9.91;-1.11;0.05;0.94;-0.08;0.77;-0.49;0.28
5103;-1.46;-9.87;-1.17;0.05;0.94;-0.08;0.42;-0.77;0.21
5112;-1.44;-9.93;-1.16;0.04;0.94;-0.07;-0.14;-0.63;-0.28
5120;-1.35;-9.99;-1.14;0.04;0.94;-0.07;-0.28;-1.05;-0.21
5129;-1.38;-10.01;-1.11;0.04;0.94;-0.07;-0.91;-1.26;-0.35
5138;-1.48;-9.96;-1.07;0.05;0.94;-0.08;-1.54;-0.98;-0.91
5147;-1.45;-10.02;-0.94;0.05;0.94;-0.08;-2.03;-0.49;-0.84
5156;-1.48;-9.96;-0.98;0.05;0.94;-0.08;-2.94;0.42;-0.84
5164;-1.51;-9.91;-1.10;0.05;0.94;-0.09;-2.17;0.84;-1.19
5173;-1.52;-9.87;-0.98;0.05;0.94;-0.09;-1.61;0.56;-0.42
5182;-1.51;-9.96;-1.08;0.06;0.94;-0.08;-1.54;-0.56;-0.35
5191;-1.50;-9.94;-0.99;0.06;0.94;-0.08;-0.91;-0.84;-0.63
5200;-1.44;-9.99;-0.99;0.06;0.94;-0.08;-1.26;-0.84;-0.63
5209;-1.51;-9.93;-1.04;0.05;0.94;-0.08;-1.54;-1.05;-0.63
5217;-1.55;-9.93;-1.09;0.05;0.94;-0.08;-1.82;-0.63;-0.98
5226;-1.44;-10.03;-0.98;0.05;0.94;-0.08;-2.38;-0.70;-0.84
5235;-1.51;-9.94;-1.04;0.06;0.94;-0.09;-2.31;-0.84;-1.19
5244;-1.45;-9.99;-1.01;0.06;0.94;-0.09;-2.87;-1.12;-1.26
5253;-1.56;-9.80;-0.97;0.06;0.94;-0.09;-3.22;-0.77;-1.19
5261;-1.53;-9.91;-0.97;0.06;0.94;-0.08;-3.15;-0.63;-0.91
5270;-1.54;-9.95;-0.98;0.06;0.94;-0.08;-3.29;-0.98;-0.84
5279;-1.59;-10.00;-0.84;0.06;0.94;-0.08;-2.94;-1.19;-0.49
5288;-1.56;-10.01;-0.84;0.06;0.93;-0.09;-2.45;-0.70;17.85
5297;-1.57;-9.97;-0.92;0.06;0.93;-0.09;-1.33;-0.49;0.84
5305;-1.47;-9.92;-0.86;0.06;0.93;-0.09;-0.56;-0.21;0.91
5314;-1.49;-9.88;-0.93;0.05;0.94;-0.10;-0.28;0.21;0.49
5323;-1.35;-9.83;-0.90;0.05;0.94;-0.10;-0.21;0.00;0.35
5332;-1.49;-9.84;-0.98;0.05;0.94;-0.10;-0.21;0.14;-0.14
5341;-1.44;-9.87;-0.99;0.05;0.94;-0.08;-0.77;-0.21;-0.21
5349;-1.56;-9.91;-1.04;0.05;0.94;-0.08;-1.33;-1.05;-0.42
5358;-1.50;-10.03;-1.03;0.05;0.94;-0.08;-0.70;-0.63;-0.49
5367;-1.53;-9.98;-1.03;0.04;0.94;-0.08;-1.26;-0.70;-0.42
5376;-1.48;-9.99;-1.00;0.04;0.94;-0.08;-1.05;-0.63;0.00
5385;-1.43;-9.89;-1.09;0.04;0.94;-0.08;-1.05;-0.84;-0.21
5393;-1.53;-9.85;-1.04;0.04;0.93;-0.09;-0.49;-0.70;-0.14
5402;-1.42;-9.93;-0.93;0.04;0.93;-0.09;-0.77;-0.49;-0.21
5411;-1.47;-9.88;-1.09;0.04;0.93;-0.09;-0.35;-0.28;-17.92
