Time(ms);AccX(m/s^2);AccY(m/s^2);AccZ(m/s^2);MagX(gauss);MagY(gauss);MagZ(gauss);GyroX(dps);GyroY(dps);GyroZ(dps)
7897.0;1.19;-1.58;9.41;0.09;0.06;0.18;-0.35;3.29;-0.35
7898.0;1.34;-1.56;9.52;0.09;0.06;0.18;0.35;1.82;0.35
7899.0;1.15;-1.56;9.36;0.09;0.06;0.18;0.42;1.89;0.42
7900.0;1.13;-1.53;9.38;0.09;0.06;0.19;0.07;2.17;0.07
7901.0;1.21;-1.5;9.43;0.09;0.06;0.19;-0.14;3.08;-0.14
7902.0;1.32;-1.51;9.45;0.09;0.06;0.19;0.77;2.31;0.77
7903.0;1.09;-1.58;9.48;0.08;0.07;0.18;1.05;3.15;1.05
7904.0;1.16;-1.49;9.5;0.08;0.07;0.18;-0.35;1.96;-0.35
7905.0;1.28;-1.51;9.43;0.08;0.07;0.18;0.07;1.75;0.07
7906.0;1.1;-1.51;9.41;0.09;0.06;0.19;0.49;2.17;0.49
7907.0;1.19;-1.47;9.41;0.09;0.06;0.19;0.28;3.15;0.28
7908.0;1.26;-1.56;9.39;0.08;0.06;0.19;0.84;2.38;0.84
7909.0;1.09;-1.56;9.54;0.08;0.06;0.19;0.98;2.59;0.98
7910.0;1.26;-1.51;9.43;0.08;0.06;0.19;-1.54;1.68;-1.54
7911.0;1.29;-1.42;9.48;0.08;0.05;0.18;2.1;1.12;2.1
7912.0;1.06;-1.47;9.43;0.08;0.05;0.18;0.42;3.43;0.42
7913.0;1.2;-1.46;9.48;0.08;0.05;0.19;0.49;3.36;0.49
7914.0;1.03;-1.59;9.45;0.08;0.05;0.19;1.54;1.19;1.54
7915.0;1.13;-1.49;9.55;0.08;0.05;0.19;-1.12;2.94;-1.12
7916.0;1.23;-1.51;9.32;0.08;0.05;0.19;0.28;1.26;0.28
7917.0;1.06;-1.46;9.44;0.08;0.05;0.19;0.42;2.31;0.42
7918.0;1.17;-1.47;9.33;0.08;0.06;0.2;1.19;4.9;1.19
7919.0;1.31;-1.58;9.48;0.08;0.06;0.2;0.35;1.4;0.35
7920.0;1.05;-1.53;9.4;0.08;0.06;0.2;0.77;1.75;0.77
7921.0;1.23;-1.51;9.44;0.08;0.05;0.19;-1.89;2.1;-1.89
7922.0;1.18;-1.57;9.4;0.08;0.05;0.19;2.03;2.52;2.03
7923.0;1.11;-1.41;9.45;0.07;0.06;0.19;-0.07;3.29;-0.07
7924.0;1.31;-1.54;9.45;0.07;0.06;0.19;0.7;3.78;0.7
7925.0;1.21;-1.55;9.5;0.07;0.06;0.19;0.21;0.91;0.21
7926.0;1.01;-1.47;9.47;0.07;0.05;0.18;0.07;2.59;0.07
7927.0;1.24;-1.58;9.42;0.07;0.05;0.18;-0.14;2.1;-0.14
7928.0;1.14;-1.51;9.46;0.08;0.06;0.18;1.96;1.82;1.96
7929.0;1.06;-1.54;9.42;0.08;0.06;0.18;-1.26;3.22;-1.26
7930.0;1.34;-1.39;9.57;0.08;0.06;0.18;3.22;7.07;3.22
7931.0;1.31;-1.66;9.27;0.08;0.05;0.18;4.9;1.05;4.9
7932.0;1.14;-1.45;9.61;0.08;0.05;0.18;-7.28;-3.64;-7.28
7933.0;1.03;-1.45;9.44;0.08;0.05;0.18;2.45;4.06;2.45
7934.0;1.18;-1.68;9.03;0.09;0.05;0.19;-2.52;2.17;-2.52
7935.0;1.17;-1.44;9.39;0.09;0.05;0.19;-0.14;-2.45;-0.14
7936.0;0.92;-1.42;9.82;0.09;0.05;0.19;11.34;11.69;11.34
7937.0;1.53;-1.64;9.3;0.09;0.06;0.2;-8.89;5.53;-8.89
7938.0;1.29;-1.57;9.45;0.09;0.06;0.2;0.7;-11.34;0.7
7939.0;0.45;-1.41;9.62;0.08;0.06;0.2;2.52;1.19;2.52
7940.0;1.31;-1.41;9.43;0.08;0.06;0.2;-4.41;14.49;-4.41
7941.0;1.65;-1.72;9.15;0.08;0.06;0.2;3.99;-4.2;3.99
7942.0;0.75;-1.36;9.86;0.08;0.06;0.2;3.01;0.0;3.01
7943.0;1.25;-1.39;9.48;0.08;0.06;0.2;-1.12;13.16;-1.12
7944.0;1.58;-1.67;9.2;0.08;0.06;0.2;-1.68;-4.48;-1.68
7945.0;0.87;-1.39;9.61;0.09;0.05;0.18;2.31;-4.41;2.31
7946.0;0.94;-1.41;9.4;0.09;0.05;0.18;-4.34;8.89;-4.34
7947.0;1.46;-1.67;9.27;0.09;0.05;0.19;5.6;4.76;5.6
7948.0;1.01;-1.51;9.55;0.09;0.05;0.19;2.31;1.19;2.31
7949.0;1.13;-1.51;9.58;0.09;0.05;0.19;-2.94;3.85;-2.94
7950.0;1.28;-1.54;9.28;0.08;0.06;0.19;-0.28;-2.1;-0.28
7951.0;0.9;-1.39;9.37;0.08;0.06;0.19;-0.28;0.21;-0.28
7952.0;1.2;-1.49;9.32;0.08;0.06;0.2;0.7;6.37;0.7
7953.0;1.34;-1.63;9.35;0.08;0.06;0.2;2.73;6.09;2.73
7954.0;1.16;-1.49;9.66;0.08;0.06;0.2;4.62;2.66;4.62
7955.0;1.16;-1.55;9.46;0.08;0.06;0.19;-3.5;1.75;-3.5
7956.0;1.35;-1.58;9.51;0.08;0.06;0.19;-4.27;-0.63;-4.27
7957.0;1.13;-1.48;9.26;0.08;0.06;0.19;1.82;-1.82;1.82
7958.0;0.95;-1.32;9.44;0.09;0.06;0.19;-0.35;3.92;-0.35
7959.0;1.38;-1.61;9.28;0.09;0.06;0.19;3.29;7.28;3.29
7960.0;1.06;-1.58;9.7;0.09;0.06;0.19;1.82;-1.47;1.82
7961.0;1.21;-1.59;9.52;0.09;0.05;0.19;-3.08;3.22;-3.08
7962.0;1.36;-1.54;9.27;0.09;0.05;0.19;-2.31;-1.19;-2.31
7963.0;0.98;-1.32;9.49;0.07;0.06;0.19;3.01;0.98;3.01
7964.0;1.21;-1.59;9.38;0.07;0.06;0.19;1.54;10.92;1.54
7965.0;1.4;-1.55;9.52;0.07;0.06;0.19;2.59;2.17;2.59
7966.0;1.13;-1.55;9.65;0.08;0.07;0.19;-1.19;-2.45;-1.19
7967.0;1.19;-1.52;9.28;0.08;0.07;0.19;-3.22;2.8;-3.22
7968.0;1.2;-1.45;9.25;0.08;0.06;0.2;1.54;0.14;1.54
7969.0;1.01;-1.5;9.49;0.08;0.06;0.2;2.52;7.14;2.52
7970.0;1.28;-1.64;9.49;0.08;0.06;0.2;1.33;5.25;1.33
7971.0;1.17;-1.53;9.51;0.08;0.06;0.2;-0.49;-1.26;-0.49
7972.0;1.08;-1.41;9.35;0.08;0.06;0.2;-2.24;0.77;-2.24
7973.0;1.24;-1.49;9.34;0.08;0.05;0.2;-1.05;1.96;-1.05
7974.0;1.16;-1.48;9.31;0.08;0.05;0.2;3.43;3.92;3.43
7975.0;1.18;-1.47;9.55;0.09;0.06;0.19;1.05;6.44;1.05
7976.0;1.28;-1.62;9.45;0.09;0.06;0.19;0.42;2.73;0.42
7977.0;1.21;-1.59;9.4;0.09;0.06;0.19;-0.77;-1.4;-0.77
7978.0;0.99;-1.44;9.45;0.07;0.06;0.19;-1.68;0.56;-1.68
7979.0;1.16;-1.47;9.32;0.07;0.06;0.19;0.28;2.52;0.28
7980.0;1.21;-1.53;9.43;0.07;0.06;0.19;2.87;4.27;2.87
7981.0;1.16;-1.57;9.61;0.08;0.06;0.19;2.1;5.25;2.1
7982.0;1.3;-1.6;9.45;0.08;0.06;0.19;-0.77;0.84;-0.77
7983.0;1.08;-1.54;9.52;0.08;0.06;0.19;-1.33;-1.12;-1.33
7984.0;1.08;-1.49;9.35;0.08;0.06;0.19;-1.26;1.61;-1.26
7985.0;1.21;-1.56;9.25;0.08;0.06;0.19;1.75;5.11;1.75
7986.0;1.15;-1.57;9.45;0.08;0.05;0.18;3.08;4.41;3.08
7987.0;1.13;-1.5;9.5;0.08;0.05;0.18;1.54;3.5;1.54
7988.0;1.22;-1.56;9.42;0.08;0.05;0.18;-1.05;1.68;-1.05
7989.0;1.09;-1.49;9.38;0.08;0.06;0.19;-1.26;-1.19;-1.26
7990.0;1.06;-1.49;9.35;0.08;0.06;0.19;0.49;2.94;0.49
7991.0;1.16;-1.51;9.38;0.09;0.06;0.2;1.26;5.74;1.26
7992.0;1.27;-1.45;9.56;0.09;0.06;0.2;2.94;3.43;2.94
7993.0;1.18;-1.62;9.53;0.09;0.06;0.2;-1.75;1.12;-1.75
7994.0;1.18;-1.54;9.32;0.08;0.05;0.2;-1.05;0.14;-1.05
7995.0;1.08;-1.51;9.34;0.08;0.05;0.2;-0.21;0.91;-0.21
7996.0;1.2;-1.48;9.3;0.08;0.06;0.18;1.75;5.67;1.75
7997.0;1.22;-1.59;9.46;0.08;0.06;0.18;2.52;3.99;2.52
7998.0;1.2;-1.58;9.63;0.08;0.06;0.18;-17.57;2.17;-17.57
7999.0;1.28;-1.58;9.47;0.08;0.06;0.19;-1.89;0.77;-1.89
8000.0;1.19;-1.5;9.34;0.08;0.06;0.19;-0.84;-0.07;-0.84
8001.0;1.05;-1.46;9.38;0.08;0.05;0.18;0.91;3.57;0.91
8002.0;1.26;-1.52;9.44;0.08;0.05;0.18;1.82;5.04;1.82
8003.0;1.16;-1.56;9.47;0.08;0.05;0.18;1.4;2.38;1.4
8004.0;1.14;-1.54;9.52;0.09;0.05;0.19;-1.12;1.19;-1.12
8005.0;1.17;-1.51;9.48;0.09;0.05;0.19;-1.54;0.77;-1.54
8006.0;1.2;-1.49;9.3;0.09;0.05;0.19;0.0;1.05;0.0
8007.0;1.12;-1.51;9.39;0.09;0.06;0.19;1.05;3.71;1.05
8008.0;1.09;-1.49;9.42;0.09;0.06;0.19;1.96;5.04;1.96
8009.0;1.28;-1.61;9.51;0.09;0.06;0.19;1.26;3.5;1.26
8010.0;1.23;-1.46;9.48;0.09;0.05;0.19;0.0;1.61;0.0
8011.0;1.12;-1.58;9.56;0.09;0.05;0.19;-1.26;0.63;-1.26
8012.0;1.23;-1.5;9.32;0.09;0.05;0.19;-0.35;0.98;-0.35
8013.0;1.15;-1.46;9.4;0.09;0.05;0.19;1.33;4.06;1.33
8014.0;1.19;-1.51;9.35;0.09;0.05;0.19;1.75;4.41;1.75
8015.0;1.16;-1.54;9.58;0.09;0.05;0.2;1.19;2.52;1.19
8016.0;1.2;-1.52;9.38;0.09;0.05;0.2;-0.84;1.12;-0.84
8017.0;1.22;-1.54;9.49;0.09;0.05;0.2;-1.05;0.84;-1.05
8018.0;1.16;-1.52;9.3;0.09;0.06;0.19;0.35;2.8;0.35
8019.0;1.07;-1.54;9.41;0.09;0.06;0.19;2.03;4.69;2.03
8020.0;1.16;-1.55;9.56;0.09;0.06;0.21;1.26;3.64;1.26
8021.0;1.18;-1.51;9.5;0.09;0.06;0.21;0.0;1.68;0.0
8022.0;1.28;-1.49;9.36;0.09;0.06;0.21;-1.26;0.84;-1.26
8023.0;1.16;-1.44;9.36;0.09;0.05;0.21;-0.35;1.33;-0.35
8024.0;1.18;-1.56;9.43;0.09;0.05;0.21;1.68;3.85;1.68
8025.0;1.2;-1.46;9.34;0.09;0.05;0.21;1.19;4.2;1.19
8026.0;1.26;-1.56;9.52;0.09;0.05;0.21;0.63;1.68;0.63
8027.0;1.18;-1.44;9.37;0.09;0.05;0.21;-1.12;1.05;-1.12
8028.0;1.23;-1.43;9.4;0.08;0.06;0.19;-1.05;3.01;-1.05
8029.0;1.2;-1.57;9.42;0.08;0.06;0.19;1.82;1.47;1.82
8030.0;1.0;-1.48;9.42;0.09;0.04;0.19;-0.98;2.38;-0.98
8031.0;1.28;-1.48;9.55;0.09;0.04;0.19;2.73;8.33;2.73
8032.0;1.26;-1.66;9.38;0.09;0.04;0.19;1.12;0.98;1.12
8033.0;1.16;-1.5;9.55;0.09;0.06;0.2;-1.19;-0.91;-1.19
8034.0;1.14;-1.55;9.28;0.09;0.06;0.2;1.82;5.53;1.82
8035.0;1.27;-1.52;9.33;0.09;0.06;0.2;-3.85;-2.87;-3.85
8036.0;0.95;-1.36;9.58;0.09;0.06;0.19;5.18;2.52;5.18
8037.0;1.02;-1.62;9.4;0.09;0.06;0.19;1.61;7.49;1.61
8038.0;1.39;-1.52;9.4;0.09;0.06;0.19;-2.8;1.68;-2.8
8039.0;1.06;-1.56;9.46;0.08;0.06;0.19;4.2;-2.73;4.2
8040.0;1.08;-1.44;9.45;0.08;0.06;0.19;-4.55;5.6;-4.55
8041.0;1.44;-1.64;9.28;0.09;0.06;0.19;0.98;1.82;0.98
8042.0;0.95;-1.55;9.58;0.09;0.06;0.19;2.45;0.63;2.45
8043.0;1.18;-1.54;9.39;0.09;0.06;0.18;-2.03;6.79;-2.03
8044.0;1.41;-1.6;9.33;0.08;0.06;0.18;0.98;-0.07;0.98
8045.0;0.93;-1.45;9.68;0.08;0.06;0.18;1.89;0.91;1.89
8046.0;1.18;-1.5;9.41;0.08;0.05;0.19;-2.45;6.3;-2.45
8047.0;1.35;-1.59;9.32;0.08;0.05;0.19;1.54;-0.63;1.54
8048.0;0.98;-1.42;9.5;0.08;0.05;0.18;0.98;3.5;0.98
8049.0;1.33;-1.58;9.38;0.08;0.05;0.18;-1.12;6.23;-1.12
8050.0;1.27;-1.57;9.33;0.08;0.05;0.18;1.4;-0.91;1.4
8052.0;1.34;-1.57;9.23;0.08;0.04;0.2;-2.31;3.99;-2.31
8053.0;1.25;-1.49;9.48;0.08;0.04;0.2;4.06;0.77;4.06
8054.0;1.0;-1.41;9.5;0.08;0.05;0.19;-0.49;5.39;-0.49
8055.0;1.4;-1.65;9.45;0.08;0.05;0.19;-0.63;1.75;-0.63
8056.0;1.19;-1.43;9.45;0.08;0.05;0.19;2.8;-0.49;2.8
8057.0;1.04;-1.46;9.4;0.08;0.05;0.19;-2.38;5.74;-2.38
8058.0;1.38;-1.59;9.34;0.08;0.05;0.19;0.49;2.38;0.49
8059.0;1.01;-1.49;9.55;0.07;0.06;0.19;2.17;0.98;2.17
8061.0;1.35;-1.57;9.35;0.09;0.06;0.19;-0.42;0.84;-0.42
8062.0;1.1;-1.48;9.5;0.09;0.06;0.19;2.31;-0.42;2.31
8063.0;1.1;-1.42;9.36;0.09;0.06;0.19;-0.7;4.76;-0.7
8064.0;1.4;-1.51;9.35;0.08;0.06;0.19;-0.98;5.88;-0.98
8065.0;1.13;-1.48;9.58;0.08;0.06;0.19;3.36;-0.49;3.36
8066.0;1.11;-1.54;9.59;0.08;0.06;0.19;-2.24;3.71;-2.24
8067.0;1.44;-1.57;9.3;0.08;0.06;0.19;-0.35;3.57;-0.35
8068.0;1.16;-1.47;9.37;0.08;0.06;0.19;1.75;-1.33;1.75
8069.0;1.03;-1.4;9.53;0.08;0.05;0.17;-0.28;5.11;-0.28
8071.0;1.25;-1.44;9.38;0.08;0.05;0.17;1.33;-0.77;1.33
8072.0;1.05;-1.51;9.43;0.09;0.06;0.19;-0.84;4.27;-0.84
8073.0;1.43;-1.48;9.32;0.09;0.06;0.19;-0.84;2.52;-0.84
8074.0;1.21;-1.51;9.42;0.09;0.06;0.19;1.82;0.56;1.82
8075.0;1.07;-1.49;9.45;0.09;0.06;0.18;-1.05;3.57;-1.05
8076.0;1.29;-1.49;9.53;0.09;0.06;0.18;0.84;1.61;0.84
8077.0;1.09;-1.5;9.49;0.07;0.06;0.17;0.28;1.12;0.28
8078.0;1.12;-1.58;9.48;0.07;0.06;0.17;-0.7;4.55;-0.7
8079.0;1.23;-1.54;9.3;0.07;0.06;0.17;0.49;0.28;0.49
8080.0;1.01;-1.46;9.37;0.09;0.05;0.19;0.77;2.17;0.77
8081.0;1.21;-1.5;9.35;0.09;0.05;0.19;-0.21;4.62;-0.21
8082.0;1.27;-1.54;9.32;0.09;0.06;0.19;0.63;0.56;0.63
8083.0;0.99;-1.49;9.46;0.09;0.06;0.19;0.49;2.31;0.49
8084.0;1.16;-1.54;9.42;0.09;0.06;0.19;-0.91;4.2;-0.91
8085.0;1.26;-1.46;9.44;0.08;0.06;0.18;1.12;0.84;1.12
8086.0;1.0;-1.59;9.5;0.08;0.06;0.18;0.63;3.5;0.63
8087.0;1.25;-1.49;9.34;0.08;0.06;0.19;-0.35;3.5;-0.35
8088.0;1.16;-1.59;9.44;0.08;0.06;0.19;1.4;0.14;1.4
8089.0;1.02;-1.62;9.45;0.08;0.06;0.19;0.42;3.22;0.42
8090.0;1.23;-1.49;9.35;0.08;0.06;0.19;-1.33;3.15;-1.33
8091.0;1.23;-1.52;9.38;0.08;0.06;0.19;2.59;2.17;2.59
8092.0;1.16;-1.42;9.39;0.09;0.06;0.19;-1.19;2.17;-1.19
8093.0;1.22;-1.58;9.4;0.09;0.06;0.19;0.91;3.85;0.91
8094.0;1.18;-1.54;9.35;0.09;0.06;0.19;1.61;2.73;1.61
8095.0;1.19;-1.46;9.35;0.09;0.06;0.19;-1.68;0.7;-1.68
8096.0;1.14;-1.51;9.43;0.09;0.06;0.19;1.12;3.08;1.12
8097.0;1.17;-1.64;9.4;0.09;0.06;0.19;-0.07;2.59;-0.07
8098.0;1.11;-1.51;9.48;0.07;0.05;0.2;1.68;2.59;1.68
8099.0;1.14;-1.62;9.53;0.07;0.05;0.2;-0.56;2.52;-0.56
8100.0;1.11;-1.49;9.46;0.07;0.05;0.19;1.05;2.17;1.05
8101.0;1.14;-1.47;9.38;0.08;0.06;0.19;-0.07;2.24;-0.07
8102.0;1.18;-1.59;9.49;0.08;0.06;0.19;0.28;3.22;0.28
8103.0;1.17;-1.51;9.39;0.06;0.06;0.18;1.68;2.24;1.68
8104.0;1.16;-1.46;9.43;0.06;0.06;0.18;-0.42;2.59;-0.42
8105.0;1.13;-1.53;9.49;0.06;0.06;0.18;1.05;2.52;1.05
8106.0;1.08;-1.49;9.35;0.07;0.06;0.2;0.21;1.68;0.21
8107.0;1.18;-1.51;9.43;0.07;0.06;0.2;0.49;3.08;0.49
8108.0;1.21;-1.59;9.39;0.09;0.06;0.19;0.63;3.01;0.63
8109.0;1.14;-1.56;9.44;0.09;0.06;0.19;0.98;1.33;0.98
8110.0;1.08;-1.57;9.34;0.09;0.06;0.19;-0.28;2.45;-0.28
8111.0;1.22;-1.52;9.43;0.08;0.07;0.19;0.28;3.01;0.28
8112.0;1.26;-1.53;9.35;0.08;0.07;0.19;0.28;1.96;0.28
8113.0;1.08;-1.54;9.49;0.08;0.06;0.19;0.14;3.15;0.14
8114.0;1.11;-1.56;9.42;0.07;0.06;0.19;0.49;2.31;0.49
8115.0;1.2;-1.51;9.45;0.07;0.06;0.19;0.14;2.24;0.14
8116.0;1.14;-1.51;9.4;0.08;0.05;0.19;0.49;2.8;0.49
8117.0;1.13;-1.59;9.43;0.08;0.05;0.19;-0.07;1.68;-0.07
8118.0;1.11;-1.59;9.35;0.08;0.05;0.19;1.12;3.43;1.12
8119.0;1.22;-1.54;9.58;0.08;0.06;0.2;-0.14;2.31;-0.14
8120.0;1.19;-1.59;9.45;0.08;0.06;0.2;1.4;2.59;1.4
8121.0;1.17;-1.49;9.49;0.09;0.05;0.17;-0.56;2.31;-0.56
8122.0;1.24;-1.49;9.34;0.09;0.05;0.17;0.14;1.12;0.14
8123.0;1.18;-1.47;9.32;0.09;0.05;0.17;0.35;2.24;0.35
8124.0;1.13;-1.5;9.42;0.08;0.06;0.19;0.07;3.43;0.07
8125.0;1.23;-1.57;9.51;0.08;0.06;0.19;1.05;2.03;1.05
8126.0;1.12;-1.46;9.53;0.08;0.06;0.17;0.84;2.24;0.84
8127.0;1.24;-1.41;9.37;0.08;0.06;0.17;-0.14;3.36;-0.14
8128.0;1.16;-1.5;9.45;0.08;0.06;0.17;-0.56;0.7;-0.56
8129.0;1.09;-1.6;9.49;0.08;0.06;0.18;0.63;2.38;0.63
8130.0;1.13;-1.5;9.42;0.08;0.06;0.18;0.21;3.5;0.21
8131.0;1.13;-1.56;9.29;0.08;0.06;0.18;1.05;2.24;1.05
8132.0;1.13;-1.56;9.37;0.08;0.05;0.19;0.42;2.52;0.42
8133.0;1.18;-1.62;9.53;0.08;0.05;0.19;-0.42;1.82;-0.42
8134.0;1.21;-1.51;9.37;0.09;0.06;0.2;0.91;2.73;0.91
8135.0;1.06;-1.49;9.44;0.09;0.06;0.2;17.85;3.01;17.85
8136.0;1.13;-1.51;9.5;0.09;0.06;0.2;1.12;2.8;1.12
8137.0;1.3;-1.49;9.42;0.09;0.05;0.19;0.21;2.87;0.21
8138.0;1.15;-1.59;9.49;0.09;0.05;0.19;0.0;1.89;0.0
8139.0;1.13;-1.49;9.41;0.09;0.05;0.19;-0.21;1.68;-0.21
8140.0;1.08;-1.46;9.35;0.08;0.05;0.19;0.84;3.22;0.84
8142.0;1.23;-1.48;9.48;0.08;0.06;0.2;0.42;2.52;0.42
8143.0;1.19;-1.59;9.4;0.08;0.06;0.2;0.14;2.17;0.14
8144.0;1.16;-1.56;9.47;0.08;0.06;0.18;-0.35;2.1;-0.35
8145.0;1.23;-1.45;9.38;0.08;0.06;0.18;0.84;2.73;0.84
8146.0;1.08;-1.59;9.43;0.08;0.06;0.18;1.26;2.73;1.26
8147.0;1.16;-1.57;9.48;0.08;0.06;0.18;0.49;2.8;0.49
8148.0;1.17;-1.57;9.45;0.08;0.06;0.18;0.28;2.24;0.28
8149.0;1.16;-1.55;9.5;0.08;0.06;0.18;-0.07;1.68;-0.07
8150.0;1.18;-1.51;9.3;0.08;0.05;0.19;0.14;2.8;0.14
8151.0;1.17;-1.51;9.45;0.08;0.05;0.19;1.4;2.52;1.4
8152.0;1.11;-1.61;9.32;0.09;0.06;0.18;0.14;2.94;0.14
8153.0;1.22;-1.51;9.5;0.09;0.06;0.18;0.49;2.38;0.49
8154.0;1.15;-1.49;9.52;0.08;0.06;0.2;0.28;1.54;0.28
8155.0;1.14;-1.44;9.38;0.08;0.06;0.2;0.14;2.59;0.14
8156.0;1.27;-1.46;9.38;0.08;0.06;0.2;0.21;2.31;0.21
8157.0;1.11;-1.46;9.4;0.08;0.06;0.2;1.33;2.8;1.33
8158.0;1.2;-1.47;9.38;0.08;0.06;0.2;0.49;3.29;0.49
8159.0;1.13;-1.51;9.52;0.08;0.06;0.2;0.07;2.03;0.07
8160.0;1.13;-1.53;9.43;0.08;0.05;0.19;0.28;1.75;0.28
8161.0;1.18;-1.5;9.47;0.08;0.05;0.19;-0.14;3.01;-0.14
8162.0;1.25;-1.49;9.43;0.08;0.06;0.19;0.84;2.38;0.84
8163.0;1.16;-1.51;9.45;0.08;0.06;0.19;0.49;3.29;0.49
8164.0;1.25;-1.55;9.51;0.08;0.06;0.19;0.07;2.8;0.07
8165.0;1.18;-1.47;9.43;0.08;0.06;0.19;-0.21;0.98;-0.21
8166.0;1.04;-1.48;9.47;0.08;0.06;0.19;0.35;2.45;0.35
8167.0;1.18;-1.5;9.45;0.08;0.06;0.19;0.07;3.22;0.07
8168.0;1.16;-1.55;9.4;0.09;0.05;0.18;0.7;2.17;0.7
8169.0;1.15;-1.44;9.37;0.09;0.05;0.18;0.98;2.45;0.98
8170.0;1.19;-1.49;9.48;0.09;0.05;0.18;0.28;2.94;0.28
8171.0;1.31;-1.46;9.45;0.08;0.05;0.19;-0.28;2.38;-0.28
8172.0;1.17;-1.54;9.37;0.08;0.05;0.19;0.35;1.96;0.35
8173.0;1.24;-1.52;9.41;0.08;0.06;0.19;0.98;3.92;0.98
8174.0;1.24;-1.56;9.39;0.08;0.06;0.19;0.49;2.73;0.49
8175.0;1.23;-1.52;9.5;0.08;0.06;0.19;0.7;1.05;0.7
8176.0;1.11;-1.56;9.41;0.08;0.05;0.19;-0.63;3.43;-0.63
8177.0;1.31;-1.51;9.42;0.08;0.05;0.19;0.14;2.17;0.14
8179.0;1.13;-1.52;9.4;0.09;0.04;0.19;0.42;4.2;0.42
8180.0;1.23;-1.55;9.35;0.09;0.04;0.19;0.14;1.4;0.14
8181.0;1.02;-1.48;9.42;0.09;0.06;0.19;0.7;0.91;0.7
8182.0;1.17;-1.54;9.28;0.09;0.06;0.19;-0.42;3.36;-0.42
8183.0;1.18;-1.62;9.38;0.09;0.06;0.19;1.61;1.89;1.61
8184.0;1.13;-1.51;9.4;0.09;0.06;0.19;1.33;2.73;1.33
8185.0;1.16;-1.58;9.43;0.09;0.06;0.19;-0.98;2.1;-0.98
8186.0;1.13;-1.62;9.5;0.08;0.05;0.18;0.63;0.07;0.63
8187.0;0.97;-1.51;9.45;0.08;0.05;0.18;0.14;3.43;0.14
8188.0;1.17;-1.61;9.33;0.09;0.05;0.2;-0.42;4.06;-0.42
8189.0;1.26;-1.56;9.45;0.09;0.05;0.2;1.54;0.84;1.54
8190.0;1.05;-1.53;9.52;0.09;0.05;0.2;0.42;2.45;0.42
8191.0;1.16;-1.49;9.48;0.09;0.05;0.19;-0.77;2.8;-0.77
8192.0;1.18;-1.65;9.45;0.09;0.05;0.19;0.7;0.98;0.7
8193.0;1.13;-1.45;9.52;0.09;0.05;0.19;0.7;2.1;0.7
8194.0;1.18;-1.55;9.45;0.07;0.05;0.19;-0.35;3.92;-0.35
8195.0;1.18;-1.57;9.48;0.07;0.05;0.19;1.54;1.4;1.54
8196.0;1.16;-1.46;9.45;0.07;0.05;0.19;0.63;2.87;0.63
8197.0;1.16;-1.54;9.45;0.08;0.06;0.19;-0.7;3.01;-0.7
8198.0;1.21;-1.56;9.38;0.08;0.06;0.19;0.91;0.77;0.91
8199.0;1.13;-1.4;9.44;0.08;0.06;0.18;-0.07;2.17;-0.07
8200.0;1.16;-1.47;9.36;0.08;0.06;0.18;-0.14;3.08;-0.14
8201.0;1.29;-1.54;9.4;0.08;0.06;0.18;1.61;2.1;1.61
8202.0;1.11;-1.5;9.55;0.08;0.06;0.19;0.56;2.87;0.56
8203.0;1.25;-1.57;9.45;0.08;0.06;0.19;-0.14;2.24;-0.14
8204.0;1.12;-1.53;9.45;0.09;0.05;0.19;0.21;0.56;0.21
8205.0;1.06;-1.44;9.38;0.09;0.05;0.19;0.14;2.8;0.14
8206.0;1.27;-1.54;9.33;0.09;0.05;0.19;0.49;3.5;0.49
8207.0;1.21;-1.47;9.45;0.08;0.05;0.19;1.4;2.38;1.4
8208.0;1.16;-1.62;9.44;0.08;0.05;0.19;-0.42;2.45;-0.42
8209.0;1.2;-1.46;9.38;0.08;0.05;0.19;-0.63;2.1;-0.63
8210.0;1.17;-1.53;9.29;0.08;0.05;0.18;-0.07;0.84;-0.07
8211.0;1.06;-1.43;9.4;0.08;0.05;0.18;0.49;3.57;0.49
8212.0;1.28;-1.51;9.43;0.07;0.06;0.21;0.56;4.34;0.56
8213.0;1.13;-1.45;9.45;0.07;0.06;0.21;0.84;1.33;0.84
8214.0;1.19;-1.51;9.43;0.07;0.06;0.21;-0.7;2.59;-0.7
8215.0;1.26;-1.44;9.44;0.07;0.05;0.19;-0.14;1.89;-0.14
8216.0;1.1;-1.5;9.43;0.07;0.05;0.19;0.98;2.31;0.98
8217.0;1.16;-1.47;9.38;0.09;0.06;0.19;0.49;4.41;0.49
8218.0;1.22;-1.56;9.5;0.09;0.06;0.19;1.19;3.08;1.19
8219.0;1.14;-1.54;9.43;0.09;0.06;0.19;0.28;1.19;0.28
8220.0;1.18;-1.52;9.4;0.08;0.06;0.2;-0.63;1.89;-0.63
8221.0;1.19;-1.57;9.41;0.08;0.06;0.2;-0.14;1.89;-0.14
8222.0;1.16;-1.54;9.44;0.08;0.06;0.2;1.19;2.24;1.19
8223.0;1.18;-1.51;9.48;0.08;0.06;0.2;1.33;4.34;1.33
8224.0;1.16;-1.49;9.49;0.08;0.06;0.2;0.91;3.71;0.91
8225.0;1.13;-1.59;9.4;0.08;0.06;0.2;0.14;1.54;0.14
8226.0;1.14;-1.56;9.43;0.08;0.05;0.19;-0.28;1.68;-0.28
