Time(ms);AccX(m/s^2);AccY(m/s^2);AccZ(m/s^2);MagX(gauss);MagY(gauss);MagZ(gauss);GyroX(dps);GyroY(dps);GyroZ(dps)
9729.0;-3.25;2.12;8.97;-0.37;0.35;-0.44;0.21;0.0;0.21
9730.0;-3.31;2.09;9.02;-0.37;0.35;-0.44;0.63;0.49;0.63
9731.0;-3.32;2.02;8.92;-0.37;0.35;-0.44;0.49;0.63;0.49
9732.0;-3.27;2.0;9.02;-0.37;0.34;-0.44;0.28;0.0;0.28
9733.0;-3.27;2.05;9.01;-0.37;0.34;-0.44;0.14;0.28;0.14
9734.0;-3.27;2.11;8.9;-0.37;0.35;-0.44;0.28;0.35;0.28
9735.0;-3.29;2.05;8.89;-0.37;0.35;-0.44;0.0;0.42;0.0
9736.0;-3.37;2.13;8.92;-0.37;0.35;-0.44;0.35;0.63;0.35
9737.0;-3.28;2.07;8.91;-0.39;0.35;-0.45;0.21;-17.78;0.21
9738.0;-3.31;2.01;8.91;-0.39;0.35;-0.45;0.56;-0.07;0.56
9739.0;-3.29;2.0;8.95;-0.39;0.35;-0.45;0.7;0.49;0.7
9740.0;-3.3;2.02;8.89;-0.37;0.35;-0.44;0.49;0.14;0.49
9741.0;-3.35;2.05;8.94;-0.37;0.35;-0.44;0.77;0.21;0.77
9742.0;-3.34;2.07;8.99;-0.37;0.35;-0.44;0.0;-0.07;0.0
9743.0;-3.25;2.07;8.92;-0.37;0.35;-0.43;0.49;0.63;0.49
9744.0;-3.35;2.05;8.99;-0.37;0.35;-0.43;0.91;0.49;0.91
9745.0;-3.27;2.11;8.98;-0.37;0.34;-0.44;-0.07;0.0;-0.07
9746.0;-3.35;2.08;8.91;-0.37;0.34;-0.44;0.49;0.63;0.49
9747.0;-3.24;2.05;8.98;-0.37;0.34;-0.44;0.63;0.14;0.63
9748.0;-3.35;2.09;8.92;-0.37;0.34;-0.44;0.7;0.07;0.7
9749.0;-3.33;2.04;9.01;-0.37;0.34;-0.44;0.56;0.21;0.56
9750.0;-3.36;2.1;8.98;-0.37;0.34;-0.44;0.77;0.63;0.77
9751.0;-3.29;2.09;8.87;-0.37;0.35;-0.44;0.49;-0.21;0.49
9752.0;-3.29;2.07;8.97;-0.37;0.35;-0.44;0.42;0.14;0.42
9753.0;-3.32;2.05;8.97;-0.37;0.34;-0.44;0.84;0.56;0.84
9754.0;-3.29;2.04;8.89;-0.37;0.34;-0.44;0.56;0.35;0.56
9755.0;-3.32;2.07;8.97;-0.38;0.35;-0.43;0.7;0.35;0.7
9756.0;-3.32;2.0;8.9;-0.38;0.35;-0.43;0.49;0.35;0.49
9757.0;-3.27;2.06;8.92;-0.38;0.35;-0.43;0.28;0.21;0.28
9758.0;-3.28;2.1;8.92;-0.38;0.35;-0.43;0.35;-0.07;0.35
9759.0;-3.32;2.01;8.96;-0.38;0.35;-0.43;0.28;0.28;0.28
9760.0;-3.31;2.04;8.94;-0.38;0.35;-0.43;0.98;0.35;0.98
9761.0;-3.25;2.07;8.97;-0.37;0.35;-0.43;0.56;0.21;0.56
9762.0;-3.24;2.05;8.95;-0.37;0.35;-0.43;0.28;-0.28;0.28
9763.0;-3.27;2.12;8.89;-0.38;0.35;-0.42;1.12;0.7;1.12
9764.0;-3.25;2.09;8.96;-0.38;0.35;-0.42;0.28;0.35;0.28
9765.0;-3.24;2.1;8.87;-0.37;0.33;-0.44;0.49;0.28;0.49
9766.0;-3.4;2.08;8.93;-0.37;0.33;-0.44;0.42;0.0;0.42
9767.0;-3.38;2.05;9.02;-0.37;0.33;-0.44;0.07;0.21;0.07
9768.0;-3.29;2.05;8.97;-0.38;0.35;-0.44;0.49;0.56;0.49
9769.0;-3.33;2.05;8.96;-0.38;0.35;-0.44;0.28;0.35;0.28
9770.0;-3.31;2.0;8.9;-0.38;0.35;-0.44;0.56;0.28;0.56
9771.0;-3.27;2.07;8.92;-0.37;0.34;-0.44;0.42;0.28;0.42
9772.0;-3.25;2.15;9.09;-0.37;0.34;-0.44;0.07;0.42;0.07
9773.0;-3.32;2.02;8.93;-0.37;0.35;-0.44;0.49;0.42;0.49
9774.0;-3.19;2.08;8.98;-0.37;0.35;-0.44;0.42;0.35;0.42
9775.0;-3.29;2.07;8.97;-0.37;0.35;-0.44;0.21;0.42;0.21
9776.0;-3.34;2.04;8.94;-0.37;0.35;-0.43;0.28;0.21;0.28
9777.0;-3.31;2.07;9.02;-0.37;0.35;-0.43;0.42;0.63;0.42
9778.0;-3.27;2.05;8.92;-0.37;0.35;-0.44;0.42;0.21;0.42
9779.0;-3.32;2.13;8.98;-0.37;0.35;-0.44;0.49;0.28;0.49
9780.0;-3.39;2.1;9.0;-0.37;0.35;-0.44;0.7;0.28;0.7
9781.0;-3.27;2.08;9.02;-0.38;0.35;-0.44;0.14;-0.14;0.14
9782.0;-3.37;2.06;8.95;-0.38;0.35;-0.44;0.63;0.35;0.63
9783.0;-3.32;2.02;8.94;-0.38;0.35;-0.43;0.28;0.49;0.28
9784.0;-3.29;2.12;8.99;-0.38;0.35;-0.43;0.28;0.14;0.28
9785.0;-3.27;2.05;9.03;-0.38;0.35;-0.43;0.63;0.21;0.63
9786.0;-3.35;2.08;9.0;-0.38;0.34;-0.45;-0.07;-0.07;-0.07
9787.0;-3.32;2.08;8.97;-0.38;0.34;-0.45;-0.07;0.0;-0.07
9788.0;-3.32;2.11;8.99;-0.38;0.34;-0.45;0.63;0.28;0.63
9789.0;-3.22;2.12;8.9;-0.37;0.34;-0.44;0.28;0.14;0.28
9790.0;-3.3;2.06;9.04;-0.37;0.34;-0.44;0.56;0.56;0.56
9791.0;-3.27;2.12;8.93;-0.37;0.34;-0.44;0.21;-0.14;0.21
9792.0;-3.27;2.07;9.07;-0.38;0.35;-0.44;0.77;0.42;0.77
9793.0;-3.38;2.05;9.02;-0.38;0.35;-0.44;0.63;0.07;0.63
9794.0;-3.36;1.98;8.98;-0.38;0.35;-0.44;0.56;0.56;0.56
9795.0;-3.3;2.11;9.02;-0.38;0.35;-0.44;0.28;0.63;0.28
9796.0;-3.32;2.07;8.96;-0.38;0.35;-0.44;0.14;0.14;0.14
9797.0;-3.27;2.05;9.09;-0.38;0.35;-0.44;0.28;-0.35;0.28
9798.0;-3.4;2.03;8.98;-0.38;0.35;-0.44;0.21;0.07;0.21
9799.0;-3.24;2.08;8.94;-0.38;0.35;-0.44;0.7;1.05;0.7
9800.0;-3.27;2.05;8.91;-0.37;0.35;-0.45;0.42;-0.14;0.42
9801.0;-3.25;2.05;8.99;-0.37;0.35;-0.45;0.0;-0.07;0.0
9802.0;-3.28;2.03;9.01;-0.37;0.35;-0.45;0.14;0.28;0.14
9803.0;-3.25;2.02;9.01;-0.38;0.35;-0.43;0.56;0.35;0.56
9804.0;-3.27;2.11;9.05;-0.38;0.35;-0.43;0.07;0.07;0.07
9805.0;-3.34;2.07;9.04;-0.38;0.35;-0.44;0.28;0.28;0.28
9806.0;-3.36;2.07;9.03;-0.38;0.35;-0.44;0.21;0.14;0.21
9807.0;-3.25;2.11;8.94;-0.38;0.35;-0.44;0.77;0.28;0.77
9808.0;-3.28;2.06;8.88;-0.37;0.35;-0.44;0.28;-0.07;0.28
9809.0;-3.31;2.15;8.87;-0.37;0.35;-0.44;0.14;0.56;0.14
9810.0;-3.33;2.01;8.97;-0.37;0.35;-0.44;0.42;0.07;0.42
9811.0;-3.28;2.08;8.89;-0.37;0.35;-0.45;0.28;-0.21;0.28
9812.0;-3.27;2.07;9.02;-0.37;0.35;-0.45;0.7;0.21;0.7
9813.0;-3.35;2.02;9.1;-0.37;0.35;-0.45;0.0;0.35;0.0
9814.0;-3.24;2.07;8.95;-0.37;0.34;-0.44;0.21;-0.07;0.21
9815.0;-3.32;2.08;8.94;-0.37;0.34;-0.44;0.14;0.0;0.14
9816.0;-3.32;2.02;9.03;-0.37;0.34;-0.44;0.14;-0.07;0.14
9817.0;-3.4;2.06;8.9;-0.37;0.33;-0.44;0.56;0.07;0.56
9818.0;-3.21;2.07;8.99;-0.37;0.33;-0.44;0.77;0.56;0.77
9819.0;-3.35;1.99;8.97;-0.37;0.33;-0.43;-0.28;-0.07;-0.28
9820.0;-3.27;2.1;8.99;-0.37;0.34;-0.43;0.28;0.21;0.28
9821.0;-3.27;2.2;8.97;-0.37;0.34;-0.43;0.49;0.14;0.49
9822.0;-3.32;2.05;9.02;-0.36;0.34;-0.44;0.07;0.21;0.07
9823.0;-3.26;1.95;8.87;-0.36;0.34;-0.44;0.42;0.7;0.42
9824.0;-3.28;2.02;8.98;-0.36;0.34;-0.44;0.77;0.07;0.77
9825.0;-3.27;2.11;9.01;-0.36;0.35;-0.43;0.42;-0.14;0.42
9826.0;-3.25;2.01;8.98;-0.36;0.35;-0.43;-0.21;-0.21;-0.21
9827.0;-3.32;2.12;8.99;-0.37;0.35;-0.44;0.91;17.64;0.91
9828.0;-3.3;1.95;8.95;-0.37;0.35;-0.44;0.63;0.56;0.63
9829.0;-3.27;2.01;8.95;-0.37;0.35;-0.44;0.42;0.07;0.42
9830.0;-3.43;2.06;8.94;-0.37;0.35;-0.44;-0.35;-0.56;-0.35
9831.0;-3.23;1.98;9.04;-0.37;0.35;-0.44;0.35;0.7;0.35
9832.0;-3.32;1.97;8.88;-0.36;0.34;-0.43;0.56;0.49;0.56
9833.0;-3.29;2.15;8.89;-0.36;0.34;-0.43;0.42;-0.35;0.42
9834.0;-3.34;2.03;8.94;-0.36;0.34;-0.43;0.28;0.49;0.28
9835.0;-3.34;2.07;8.98;-0.37;0.34;-0.46;0.14;-0.14;0.14
9836.0;-3.35;2.12;8.99;-0.37;0.34;-0.46;0.56;-0.07;0.56
9837.0;-3.29;2.05;8.99;-0.37;0.35;-0.43;0.35;0.56;0.35
9838.0;-3.27;2.06;9.0;-0.37;0.35;-0.43;0.77;0.14;0.77
9839.0;-3.33;2.06;8.94;-0.37;0.35;-0.43;0.42;0.35;0.42
9840.0;-3.23;2.05;8.91;-0.37;0.34;-0.44;0.63;0.49;0.63
9841.0;-3.32;2.05;8.89;-0.37;0.34;-0.44;0.21;0.35;0.21
9842.0;-3.33;2.03;8.94;-0.37;0.34;-0.45;0.35;0.14;0.35
9843.0;-3.37;2.1;8.94;-0.37;0.34;-0.45;0.77;0.56;0.77
9844.0;-3.37;2.0;8.95;-0.37;0.34;-0.45;0.98;0.42;0.98
9845.0;-3.34;2.0;9.05;-0.38;0.35;-0.44;0.21;-0.42;0.21
9846.0;-3.31;2.0;8.97;-0.38;0.35;-0.44;0.49;0.21;0.49
9847.0;-3.36;2.1;8.94;-0.38;0.35;-0.44;0.84;1.33;0.84
9848.0;-3.25;1.92;8.87;-0.37;0.35;-0.44;0.98;1.33;0.98
9849.0;-3.26;2.03;9.08;-0.37;0.35;-0.44;0.84;-1.61;0.84
9850.0;-3.34;2.19;9.06;-0.37;0.35;-0.44;-0.21;1.4;-0.21
9851.0;-3.14;2.02;8.84;-0.37;0.34;-0.44;1.4;3.36;1.4
9852.0;-3.21;2.06;8.91;-0.37;0.34;-0.44;2.1;-2.24;2.1
9853.0;-3.35;2.1;9.14;-0.37;0.34;-0.44;-1.61;-2.17;-1.61
9854.0;-3.45;2.08;8.87;-0.37;0.34;-0.44;-0.91;2.8;-0.91
9855.0;-3.21;2.12;8.97;-0.37;0.34;-0.44;3.5;2.38;3.5
9856.0;-3.24;2.04;9.08;-0.37;0.34;-0.46;0.49;-1.96;0.49
9857.0;-3.22;2.1;8.84;-0.37;0.34;-0.46;-1.68;-0.42;-1.68
9858.0;-3.23;2.15;8.81;-0.37;0.34;-0.46;0.14;0.28;0.14
9859.0;-3.33;2.05;8.87;-0.37;0.35;-0.45;1.89;0.63;1.89
9860.0;-3.29;2.07;9.16;-0.37;0.35;-0.45;0.14;1.75;0.14
9861.0;-3.27;2.07;8.86;-0.38;0.35;-0.44;-0.28;-0.91;-0.28
9862.0;-3.47;2.02;8.87;-0.38;0.35;-0.44;0.7;-2.03;0.7
9863.0;-3.39;2.18;9.04;-0.38;0.35;-0.44;0.91;1.26;0.91
9864.0;-3.2;2.07;8.89;-0.37;0.34;-0.45;0.56;1.75;0.56
9865.0;-3.19;2.05;8.97;-0.37;0.34;-0.45;0.56;-0.56;0.56
9866.0;-3.32;1.95;9.09;-0.37;0.34;-0.44;1.05;-0.07;1.05
9867.0;-3.3;2.15;9.01;-0.37;0.34;-0.44;-0.35;-0.21;-0.35
9868.0;-3.34;2.12;8.84;-0.37;0.34;-0.44;1.47;1.96;1.47
9869.0;-3.25;2.02;9.01;-0.38;0.35;-0.43;0.42;-0.42;0.42
9870.0;-3.2;2.04;8.94;-0.38;0.35;-0.43;-1.33;-1.19;-1.33
9871.0;-3.35;2.07;8.88;-0.37;0.34;-0.44;1.05;1.61;1.05
9872.0;-3.29;2.03;8.97;-0.37;0.34;-0.44;1.82;2.31;1.82
9873.0;-3.27;2.02;8.95;-0.37;0.34;-0.44;-0.21;-1.12;-0.21
9874.0;-3.32;2.09;8.91;-0.36;0.35;-0.45;-0.49;-1.68;-0.49
9875.0;-3.32;2.05;8.94;-0.36;0.35;-0.45;1.26;1.12;1.26
9876.0;-3.45;2.05;8.97;-0.36;0.35;-0.45;0.7;1.89;0.7
9877.0;-3.29;2.05;8.92;-0.37;0.34;-0.44;-0.35;-0.91;-0.35
9878.0;-3.26;2.1;8.94;-0.37;0.34;-0.44;17.78;-1.68;17.78
9879.0;-3.4;1.96;9.04;-0.37;0.34;-0.44;0.49;0.56;0.49
9880.0;-3.25;2.09;9.02;-0.37;0.34;-0.44;0.77;1.33;0.77
9881.0;-3.17;2.03;9.0;-0.37;0.34;-0.44;0.56;-0.49;0.56
9882.0;-3.31;2.04;8.99;-0.36;0.35;-0.45;-0.07;-0.63;-0.07
9883.0;-3.32;1.97;8.96;-0.36;0.35;-0.45;-0.07;0.49;-0.07
9884.0;-3.27;2.02;8.99;-0.37;0.36;-0.44;1.19;0.49;1.19
9885.0;-3.33;2.06;8.93;-0.37;0.36;-0.44;0.91;0.56;0.91
9886.0;-3.25;1.97;8.88;-0.37;0.36;-0.44;-0.14;-0.35;-0.14
9887.0;-3.3;2.1;8.94;-0.37;0.35;-0.44;0.07;-0.07;0.07
9888.0;-3.25;2.12;8.96;-0.37;0.35;-0.44;1.12;0.7;1.12
9889.0;-3.28;2.09;9.0;-0.37;0.35;-0.44;0.91;0.98;0.91
9890.0;-3.22;2.02;8.97;-0.37;0.35;-0.44;0.14;-0.07;0.14
9891.0;-3.35;2.03;8.93;-0.37;0.35;-0.44;0.42;-1.05;0.42
9892.0;-3.34;2.09;9.0;-0.37;0.35;-0.43;0.84;1.61;0.84
9893.0;-3.28;1.98;8.97;-0.37;0.35;-0.43;1.26;1.26;1.26
9894.0;-3.2;2.06;9.02;-0.37;0.35;-0.43;0.28;-0.56;0.28
9895.0;-3.32;2.0;8.95;-0.37;0.34;-0.43;0.07;-1.05;0.07
9896.0;-3.24;2.09;9.0;-0.37;0.34;-0.43;0.91;1.68;0.91
9897.0;-3.26;2.06;8.91;-0.37;0.34;-0.43;1.19;1.54;1.19
9898.0;-3.24;2.02;8.94;-0.38;0.35;-0.44;0.63;-0.63;0.63
9899.0;-3.31;2.08;8.99;-0.38;0.35;-0.44;-0.49;-1.05;-0.49
9900.0;-3.38;2.02;8.87;-0.37;0.35;-0.44;0.84;0.77;0.84
9901.0;-3.32;2.05;8.96;-0.37;0.35;-0.44;1.26;1.12;1.26
9902.0;-3.25;2.03;8.98;-0.37;0.34;-0.44;-0.14;-0.42;-0.14
9903.0;-3.35;2.0;8.96;-0.37;0.34;-0.44;-0.07;-0.28;-0.07
9904.0;-3.35;2.07;9.0;-0.37;0.34;-0.44;1.12;0.35;1.12
9905.0;-3.34;2.0;8.97;-0.36;0.34;-0.44;0.91;1.12;0.91
9906.0;-3.22;2.02;8.97;-0.36;0.34;-0.44;0.28;-0.49;0.28
9907.0;-3.24;2.05;8.96;-0.36;0.34;-0.44;0.21;-0.98;0.21
9908.0;-3.28;2.0;8.96;-0.38;0.34;-0.44;0.56;1.26;0.56
9909.0;-3.24;2.11;8.99;-0.38;0.34;-0.44;0.49;0.84;0.49
9910.0;-3.22;2.08;8.94;-0.36;0.36;-0.44;0.7;-0.49;0.7
9911.0;-3.3;2.08;9.03;-0.36;0.36;-0.44;-0.07;-0.84;-0.07
9912.0;-3.34;2.16;8.84;-0.37;0.35;-0.44;0.35;0.35;0.35
9913.0;-3.29;2.07;8.94;-0.37;0.35;-0.44;1.33;1.12;1.33
9914.0;-3.18;2.09;9.1;-0.37;0.35;-0.44;0.14;-0.35;0.14
9915.0;-3.3;2.09;8.96;-0.37;0.35;-0.44;-0.21;-0.63;-0.21
9916.0;-3.32;2.05;9.0;-0.37;0.35;-0.44;0.49;0.35;0.49
9917.0;-3.29;2.07;9.01;-0.37;0.35;-0.44;0.84;1.33;0.84
9918.0;-3.22;2.1;8.93;-0.37;0.34;-0.44;0.0;0.63;0.0
9919.0;-3.36;2.0;8.82;-0.37;0.34;-0.44;0.14;-1.05;0.14
9920.0;-3.27;2.04;9.02;-0.37;0.34;-0.45;0.21;0.49;0.21
9921.0;-3.28;1.98;9.04;-0.37;0.34;-0.45;0.91;0.63;0.91
9922.0;-3.19;2.08;8.98;-0.37;0.34;-0.45;0.35;0.28;0.35
9923.0;-3.33;2.08;9.04;-0.37;0.35;-0.44;0.28;-0.42;0.28
9925.0;-3.29;2.04;8.92;-0.37;0.35;-0.43;1.12;0.07;1.12
9926.0;-3.29;2.11;9.04;-0.37;0.35;-0.43;0.28;-0.21;0.28
9927.0;-3.29;2.09;8.94;-0.37;0.35;-0.43;0.56;0.21;0.56
9928.0;-3.33;2.07;8.93;-0.37;0.35;-0.44;0.21;0.07;0.21
9929.0;-3.29;2.1;8.95;-0.37;0.35;-0.44;0.42;0.35;0.42
9930.0;-3.24;2.06;8.96;-0.37;0.35;-0.44;0.42;0.42;0.42
9931.0;-3.4;2.05;8.86;-0.37;0.35;-0.43;0.21;0.28;0.21
9932.0;-3.33;2.08;8.89;-0.37;0.35;-0.43;0.7;-0.21;0.7
9933.0;-3.3;2.05;9.01;-0.36;0.35;-0.44;0.91;0.84;0.91
9934.0;-3.29;2.06;8.97;-0.36;0.35;-0.44;0.28;0.35;0.28
9935.0;-3.29;2.12;8.97;-0.36;0.35;-0.44;0.35;-0.35;0.35
9936.0;-3.32;2.02;8.91;-0.38;0.34;-0.44;0.14;-0.14;0.14
9937.0;-3.27;2.02;9.08;-0.38;0.34;-0.44;0.42;0.77;0.42
9938.0;-3.28;2.07;8.99;-0.36;0.35;-0.43;0.84;0.28;0.84
9939.0;-3.3;2.12;9.0;-0.36;0.35;-0.43;0.21;-0.07;0.21
9940.0;-3.31;2.04;8.99;-0.36;0.35;-0.43;0.49;0.07;0.49
9941.0;-3.32;2.05;8.9;-0.37;0.35;-0.42;0.84;0.7;0.84
9942.0;-3.27;2.02;8.92;-0.37;0.35;-0.42;0.35;0.56;0.35
9943.0;-3.27;2.07;9.0;-0.37;0.35;-0.42;0.14;-0.35;0.14
9944.0;-3.31;2.0;9.0;-0.37;0.35;-0.42;-0.14;-0.7;-0.14
9945.0;-3.31;2.1;8.95;-0.37;0.35;-0.42;0.56;0.91;0.56
9946.0;-3.29;2.07;8.97;-0.36;0.35;-0.43;1.05;0.28;1.05
9947.0;-3.3;2.07;8.9;-0.36;0.35;-0.43;0.98;0.21;0.98
9948.0;-3.25;2.01;8.98;-0.36;0.35;-0.43;0.28;-0.35;0.28
9949.0;-3.28;2.09;8.93;-0.38;0.35;-0.43;0.28;0.14;0.28
9950.0;-3.39;2.02;8.91;-0.38;0.35;-0.43;0.49;0.77;0.49
9951.0;-3.32;2.1;8.94;-0.38;0.35;-0.43;1.19;0.91;1.19
9952.0;-3.25;2.13;8.96;-0.38;0.35;-0.43;0.49;0.0;0.49
9953.0;-3.22;2.03;9.0;-0.37;0.35;-0.43;0.07;-0.7;0.07
9954.0;-3.26;2.1;8.97;-0.37;0.35;-0.43;0.28;0.14;0.28
9955.0;-3.27;2.01;8.97;-0.37;0.34;-0.45;0.77;0.77;0.77
9956.0;-3.18;2.03;8.94;-0.37;0.34;-0.45;0.56;0.0;0.56
9957.0;-3.23;2.05;9.0;-0.37;0.34;-0.45;0.21;0.28;0.21
9958.0;-3.24;2.1;8.85;-0.37;0.35;-0.44;0.35;-0.07;0.35
9959.0;-3.24;2.02;8.96;-0.37;0.35;-0.44;1.05;0.49;1.05
9960.0;-3.29;2.02;9.02;-0.37;0.35;-0.44;0.28;0.28;0.28
9961.0;-3.35;2.08;8.93;-0.37;0.35;-0.44;-0.14;0.49;-0.14
9962.0;-3.31;2.1;8.97;-0.37;0.35;-0.44;0.91;0.21;0.91
9963.0;-3.29;2.1;8.97;-0.37;0.35;-0.44;0.42;-0.07;0.42
9964.0;-3.27;2.03;8.94;-0.37;0.35;-0.44;0.21;0.56;0.21
9965.0;-3.22;1.97;8.92;-0.37;0.35;-0.44;0.21;-0.21;0.21
9966.0;-3.33;2.07;8.97;-0.37;0.35;-0.45;0.28;-0.42;0.28
9967.0;-3.32;2.05;8.97;-0.37;0.35;-0.45;0.42;0.91;0.42
9968.0;-3.26;2.14;8.86;-0.36;0.35;-0.43;0.7;0.42;0.7
9969.0;-3.28;2.12;8.94;-0.36;0.35;-0.43;0.07;-0.63;0.07
9970.0;-3.33;2.1;9.0;-0.36;0.35;-0.43;0.35;-0.07;0.35
9971.0;-3.3;2.08;8.9;-0.37;0.35;-0.44;0.56;1.19;0.56
9972.0;-3.38;2.03;8.92;-0.37;0.35;-0.44;1.19;0.28;1.19
9973.0;-3.26;2.12;8.96;-0.37;0.34;-0.42;0.0;-0.7;0.0
9974.0;-3.22;2.22;8.92;-0.37;0.34;-0.42;0.28;0.35;0.28
9975.0;-3.27;2.08;9.02;-0.37;0.34;-0.42;1.12;0.42;1.12
9976.0;-3.31;2.11;8.96;-0.37;0.34;-0.44;0.35;-0.49;0.35
9977.0;-3.31;2.12;8.89;-0.37;0.34;-0.44;-0.63;-0.21;-0.63
9978.0;-3.32;2.04;8.89;-0.37;0.34;-0.44;1.12;1.19;1.12
9979.0;-3.35;1.97;8.99;-0.37;0.34;-0.43;0.91;-0.35;0.91
9980.0;-3.36;2.08;9.15;-0.37;0.34;-0.43;0.0;-0.21;0.0
9981.0;-3.32;2.08;8.95;-0.37;0.35;-0.43;0.84;0.84;0.84
9982.0;-3.19;2.03;8.99;-0.37;0.35;-0.43;0.56;-0.07;0.56
9983.0;-3.31;2.05;8.95;-0.37;0.35;-0.43;0.35;0.0;0.35
9984.0;-3.29;2.02;8.92;-0.37;0.35;-0.44;0.56;0.63;0.56
9985.0;-3.27;2.04;8.94;-0.37;0.35;-0.44;0.35;0.42;0.35
9986.0;-3.35;2.08;8.98;-0.37;0.35;-0.45;0.21;0.42;0.21
9987.0;-3.29;2.05;8.97;-0.37;0.35;-0.45;0.77;0.21;0.77
9988.0;-3.24;2.1;8.96;-0.37;0.35;-0.45;0.91;-0.14;0.91
9989.0;-3.3;2.12;8.89;-0.37;0.35;-0.44;0.14;-0.07;0.14
9990.0;-3.29;2.08;8.99;-0.37;0.35;-0.44;0.63;0.35;0.63
9991.0;-3.2;2.17;8.92;-0.37;0.35;-0.44;0.49;0.14;0.49
9992.0;-3.35;2.02;8.94;-0.37;0.35;-0.43;0.84;0.21;0.84
9993.0;-3.31;2.06;8.9;-0.37;0.35;-0.43;0.14;0.0;0.14
9994.0;-3.17;2.05;8.84;-0.37;0.35;-0.43;0.49;0.28;0.49
9995.0;-3.28;2.08;8.96;-0.37;0.35;-0.43;0.98;-0.14;0.98
9996.0;-3.35;2.04;8.93;-0.37;0.35;-0.43;0.63;0.35;0.63
9997.0;-3.33;2.0;8.91;-0.37;0.35;-0.43;0.35;0.7;0.35
9998.0;-3.29;2.12;8.98;-0.36;0.34;-0.44;0.7;-0.21;0.7
9999.0;-3.33;2.11;8.99;-0.36;0.34;-0.44;0.56;0.28;0.56
10000.0;-3.28;2.1;8.92;-0.37;0.35;-0.44;0.56;0.7;0.56
10001.0;-3.27;2.12;8.94;-0.37;0.35;-0.44;0.35;0.21;0.35
10002.0;-3.25;2.07;8.98;-0.37;0.34;-0.45;0.28;-0.77;0.28
10003.0;-3.32;2.07;8.97;-0.37;0.34;-0.45;0.14;0.56;0.14
10004.0;-3.26;2.13;8.96;-0.37;0.34;-0.45;0.35;0.77;0.35
10005.0;-3.24;2.03;8.9;-0.37;0.35;-0.45;1.26;-0.42;1.26
10006.0;-3.27;2.12;9.03;-0.37;0.35;-0.45;-0.21;0.07;-0.21
10007.0;-3.29;2.14;8.92;-0.36;0.35;-0.44;0.56;0.28;0.56
10008.0;-3.25;2.07;8.93;-0.36;0.35;-0.44;1.19;0.14;1.19
10009.0;-3.29;2.1;9.05;-0.36;0.35;-0.44;-0.14;0.28;-0.14
10010.0;-3.32;2.0;9.01;-0.36;0.36;-0.44;0.49;0.49;0.49
10011.0;-3.29;2.04;9.02;-0.36;0.36;-0.44;0.21;0.0;0.21
