Time(ms);AccX(m/s^2);AccY(m/s^2);AccZ(m/s^2);MagX(gauss);MagY(gauss);MagZ(gauss);GyroX(dps);GyroY(dps);GyroZ(dps)
12368.0;-2.99;-1.08;9.09;-0.09;0.16;-0.29;-0.98;0.7;-0.98
12369.0;-2.95;-1.16;9.03;-0.09;0.16;-0.29;-0.77;0.98;-0.77
12370.0;-2.97;-1.1;9.08;-0.09;0.16;-0.29;-0.49;-1.26;-0.49
12371.0;-2.99;-1.1;9.02;-0.1;0.17;-0.29;0.49;-2.38;0.49
12372.0;-3.07;-1.11;9.09;-0.1;0.17;-0.29;-0.14;-1.12;-0.14
12373.0;-3.06;-1.02;9.08;-0.1;0.17;-0.29;-0.91;0.35;-0.91
12374.0;-2.98;-1.06;9.04;-0.09;0.16;-0.28;-1.12;1.05;-1.12
12375.0;-3.04;-1.01;8.99;-0.09;0.16;-0.28;-0.21;-0.63;-0.21
12376.0;-3.01;-1.13;9.03;-0.09;0.15;-0.29;0.21;-2.03;0.21
12377.0;-3.07;-1.08;9.12;-0.09;0.15;-0.29;0.14;-1.68;0.14
12378.0;-3.04;-1.1;9.07;-0.09;0.15;-0.29;-0.35;-0.7;-0.35
12379.0;-3.07;-1.03;9.03;-0.08;0.16;-0.3;-0.98;0.35;-0.98
12380.0;-2.87;-1.13;8.93;-0.08;0.16;-0.3;-1.05;0.77;-1.05
12381.0;-2.97;-1.09;9.07;-0.08;0.16;-0.3;-0.7;-0.56;-0.7
12382.0;-3.01;-1.06;9.1;-0.1;0.16;-0.3;0.21;-1.54;0.21
12383.0;-2.96;-1.07;9.08;-0.1;0.16;-0.3;-0.14;-2.1;-0.14
12384.0;-2.96;-1.05;9.17;-0.1;0.16;-0.3;-0.07;-0.84;-0.07
12385.0;-3.07;-1.01;9.07;-0.09;0.16;-0.3;-0.91;0.35;-0.91
12386.0;-3.01;-1.0;9.05;-0.09;0.16;-0.3;-0.91;0.56;-0.91
12387.0;-2.98;-1.06;9.11;-0.09;0.16;-0.3;-0.42;-1.05;-0.42
12388.0;-2.96;-1.09;9.03;-0.1;0.17;-0.29;0.42;-1.61;0.42
12389.0;-3.04;-1.13;9.1;-0.1;0.17;-0.29;-0.28;-1.4;-0.28
12390.0;-3.02;-1.11;9.1;-0.09;0.17;-0.3;-0.91;0.28;-0.91
12391.0;-2.97;-1.03;9.02;-0.09;0.17;-0.3;-0.7;0.28;-0.7
12392.0;-2.96;-1.03;9.06;-0.09;0.17;-0.3;-0.42;-0.77;-0.42
12393.0;-2.98;-1.05;9.0;-0.09;0.16;-0.3;-0.14;-1.47;-0.14
12394.0;-3.04;-1.1;9.17;-0.09;0.16;-0.3;0.07;-1.47;0.07
12395.0;-2.97;-1.18;9.02;-0.09;0.16;-0.3;-0.98;-0.35;-0.98
12396.0;-3.04;-1.16;9.07;-0.1;0.16;-0.3;-0.98;-0.35;-0.98
12397.0;-2.98;-1.07;9.14;-0.1;0.16;-0.3;-0.21;-0.07;-0.21
12398.0;-2.97;-1.05;9.03;-0.08;0.16;-0.3;-0.14;-0.91;-0.14
12399.0;-2.93;-1.08;9.12;-0.08;0.16;-0.3;-0.28;-1.4;-0.28
12400.0;-2.96;-1.03;9.16;-0.08;0.16;-0.3;-0.14;-1.19;-0.14
12401.0;-3.02;-1.08;9.18;-0.09;0.16;-0.3;-0.84;-0.35;-0.84
12402.0;-3.0;-1.06;9.02;-0.09;0.16;-0.3;-0.42;0.0;-0.42
12403.0;-3.03;-1.06;9.01;-0.09;0.16;-0.3;-0.49;-0.91;-0.49
12404.0;-3.09;-1.13;8.97;-0.09;0.17;-0.3;0.0;-1.26;0.0
12405.0;-2.96;-1.11;9.09;-0.09;0.17;-0.3;0.07;-1.4;0.07
12406.0;-3.03;-1.06;9.15;-0.1;0.16;-0.29;-0.14;-0.56;-0.14
12407.0;-2.99;-1.07;8.99;-0.1;0.16;-0.29;-1.19;0.35;-1.19
12408.0;-3.05;-1.04;9.04;-0.1;0.16;-0.29;-0.35;-0.42;-0.35
12409.0;-3.06;-1.03;8.96;-0.09;0.17;-0.29;-0.35;-1.05;-0.35
12410.0;-3.0;-1.11;9.04;-0.09;0.17;-0.29;-0.35;-1.05;-0.35
12411.0;-3.04;-1.19;8.99;-0.09;0.17;-0.29;-0.28;-1.33;-0.28
12412.0;-3.04;-1.02;9.16;-0.1;0.16;-0.27;-0.49;-0.84;-0.49
12413.0;-2.94;-1.09;9.08;-0.1;0.16;-0.27;-0.7;0.42;-0.7
12414.0;-2.99;-1.11;9.04;-0.09;0.17;-0.28;-0.77;-0.98;-0.77
12415.0;-3.02;-1.12;9.09;-0.09;0.17;-0.28;0.21;-1.33;0.21
12416.0;-3.11;-1.1;9.15;-0.09;0.17;-0.28;-0.42;-0.98;-0.42
12417.0;-3.05;-1.07;9.12;-0.1;0.16;-0.29;-0.84;0.49;-0.84
12418.0;-3.09;-1.08;9.09;-0.1;0.16;-0.29;-0.7;-0.49;-0.7
12419.0;-3.05;-1.03;9.02;-0.09;0.16;-0.3;-0.91;-0.7;-0.91
12420.0;-2.99;-1.03;9.03;-0.09;0.16;-0.3;-0.14;-1.26;-0.14
12421.0;-3.0;-0.93;9.0;-0.09;0.16;-0.3;-0.28;-1.54;-0.28
12422.0;-3.01;-1.0;9.05;-0.1;0.17;-0.29;-0.84;-0.42;-0.84
12423.0;-2.99;-1.02;9.13;-0.1;0.17;-0.29;-0.91;-0.28;-0.91
12424.0;-3.01;-1.11;9.12;-0.1;0.17;-0.29;-0.7;-0.35;-0.7
12425.0;-2.91;-0.98;9.07;-0.09;0.16;-0.28;-0.28;-1.75;-0.28
12426.0;-2.96;-1.0;9.06;-0.09;0.16;-0.28;-0.21;-1.47;-0.21
12427.0;-3.04;-1.16;9.13;-0.09;0.17;-0.29;-0.35;0.21;-0.35
12428.0;-2.98;-1.01;9.02;-0.09;0.17;-0.29;-0.77;-0.28;-0.77
12429.0;-2.92;-1.08;9.0;-0.09;0.17;-0.29;-0.91;-0.63;-0.91
12430.0;-2.98;-1.06;9.02;-0.09;0.16;-0.29;-0.14;-1.12;-0.14
12431.0;-3.08;-1.05;9.07;-0.09;0.16;-0.29;-0.35;-1.26;-0.35
12432.0;-3.03;-1.05;9.17;-0.09;0.17;-0.3;-0.7;-0.28;-0.7
12433.0;-2.99;-1.05;9.02;-0.09;0.17;-0.3;-0.84;-0.21;-0.84
12434.0;-3.0;-1.13;9.12;-0.09;0.17;-0.3;-0.14;-0.56;-0.14
12435.0;-2.99;-1.05;9.01;-0.1;0.16;-0.27;-0.14;-1.61;-0.14
12436.0;-2.99;-1.13;9.02;-0.1;0.16;-0.27;-0.28;-0.77;-0.28
12437.0;-2.98;-1.12;9.01;-0.1;0.15;-0.28;-0.49;0.0;-0.49
12438.0;-2.94;-1.11;9.11;-0.1;0.15;-0.28;-0.77;-0.07;-0.77
12439.0;-2.92;-1.0;8.99;-0.1;0.15;-0.28;0.07;-1.12;0.07
12440.0;-2.94;-1.05;9.15;-0.09;0.16;-0.29;-17.92;-1.26;-17.92
12441.0;-2.99;-1.06;9.07;-0.09;0.16;-0.29;-0.21;-0.91;-0.21
12442.0;-3.07;-1.17;9.0;-0.09;0.16;-0.29;-0.42;-0.07;-0.42
12443.0;-3.0;-1.03;8.99;-0.09;0.16;-0.29;-0.84;-0.42;-0.84
12444.0;-2.99;-1.03;9.17;-0.09;0.16;-0.29;0.14;-1.33;0.14
12445.0;-2.96;-1.01;9.05;-0.09;0.16;-0.29;-0.14;-1.19;-0.14
12446.0;-3.0;-1.1;9.12;-0.09;0.16;-0.29;-0.77;-0.35;-0.77
12447.0;-3.02;-1.16;9.06;-0.09;0.15;-0.28;-1.26;-0.49;-1.26
12449.0;-2.93;-1.07;8.92;-0.09;0.15;-0.28;0.0;-1.33;0.0
12450.0;-3.05;-1.07;9.11;-0.09;0.16;-0.29;-0.42;-1.19;-0.42
12451.0;-3.02;-1.03;9.1;-0.09;0.16;-0.29;-0.98;-0.49;-0.98
12452.0;-3.07;-1.13;9.01;-0.09;0.17;-0.29;-0.63;-0.28;-0.63
12453.0;-2.96;-1.13;9.07;-0.09;0.17;-0.29;-0.49;-0.77;-0.49
12454.0;-3.0;-1.12;9.07;-0.09;0.17;-0.29;-0.77;-0.98;-0.77
12455.0;-2.96;-1.08;9.15;-0.09;0.16;-0.29;-0.07;-0.63;-0.07
12456.0;-3.05;-1.1;8.95;-0.09;0.16;-0.29;-0.35;-0.63;-0.35
12457.0;-2.91;-1.03;9.1;-0.09;0.16;-0.29;-0.21;-0.7;-0.21
12458.0;-2.92;-1.08;9.04;-0.09;0.17;-0.29;-0.63;-0.7;-0.63
12459.0;-2.96;-1.05;9.07;-0.09;0.17;-0.29;-0.21;-0.98;-0.21
12460.0;-3.07;-1.05;9.1;-0.09;0.17;-0.29;0.0;-1.12;0.0
12461.0;-3.01;-1.02;9.02;-0.09;0.16;-0.28;-0.42;-0.7;-0.42
12462.0;-2.99;-1.05;9.05;-0.09;0.16;-0.28;-0.91;0.0;-0.91
12463.0;-2.99;-1.13;9.04;-0.09;0.16;-0.28;-0.84;-0.77;-0.84
12464.0;-3.07;-1.08;9.04;-0.09;0.16;-0.29;-0.28;-2.1;-0.28
12465.0;-3.11;-1.1;9.04;-0.09;0.16;-0.29;0.42;-0.77;0.42
12466.0;-2.99;-1.08;9.13;-0.09;0.16;-0.3;-1.05;-0.42;-1.05
12467.0;-2.96;-1.1;9.08;-0.09;0.16;-0.3;-0.7;-0.28;-0.7
12468.0;-3.01;-1.11;9.08;-0.09;0.16;-0.3;-0.21;-0.42;-0.21
12469.0;-3.0;-1.08;9.08;-0.09;0.17;-0.29;-0.21;-1.54;-0.21
12470.0;-2.99;-1.11;9.12;-0.09;0.17;-0.29;-0.21;-1.05;-0.21
12471.0;-3.09;-1.13;8.99;-0.09;0.15;-0.29;-0.28;-0.56;-0.28
12472.0;-3.07;-1.05;9.09;-0.1;0.15;-0.29;-0.7;-0.14;-0.7
12473.0;-2.96;-1.09;9.03;-0.1;0.15;-0.29;-0.49;-0.49;-0.49
12474.0;-3.03;-1.03;8.97;-0.1;0.16;-0.29;-0.35;-1.33;-0.35
12475.0;-2.96;-1.03;9.02;-0.1;0.16;-0.29;-0.49;-1.68;-0.49
12476.0;-3.0;-1.14;9.03;-0.1;0.16;-0.29;0.14;0.07;0.14
12477.0;-2.96;-1.05;9.07;-0.1;0.16;-0.29;-0.49;-0.07;-0.49
12478.0;-2.94;-1.04;9.05;-0.1;0.16;-0.29;-0.91;-0.35;-0.91
12479.0;-3.03;-1.03;9.03;-0.1;0.16;-0.29;-0.7;-0.7;-0.7
12480.0;-2.99;-1.15;9.13;-0.1;0.17;-0.29;-0.28;-0.49;-0.28
12481.0;-3.02;-1.08;9.12;-0.1;0.17;-0.29;-0.49;-0.98;-0.49
12482.0;-2.98;-1.15;9.09;-0.1;0.17;-0.29;-0.07;-1.75;-0.07
12483.0;-2.96;-1.05;9.07;-0.1;0.16;-0.29;-0.14;-0.98;-0.14
12484.0;-2.95;-1.05;9.01;-0.1;0.16;-0.29;-0.77;-0.28;-0.77
12485.0;-3.08;-1.12;9.07;-0.1;0.16;-0.29;-0.49;-0.42;-0.49
12486.0;-3.04;-1.1;8.99;-0.1;0.17;-0.29;0.0;-0.98;0.0
12487.0;-3.08;-1.13;9.04;-0.1;0.17;-0.29;0.21;-1.26;0.21
12488.0;-3.02;-1.11;9.12;-0.1;0.17;-0.28;-0.28;-1.54;-0.28
12489.0;-2.96;-1.08;9.08;-0.1;0.17;-0.28;-0.84;-0.42;-0.84
12490.0;-2.96;-1.01;9.02;-0.1;0.17;-0.28;-1.19;0.77;-1.19
12491.0;-2.98;-1.09;9.19;-0.09;0.17;-0.28;-0.42;-0.84;-0.42
12492.0;-2.99;-1.16;9.04;-0.09;0.17;-0.28;0.35;-1.82;0.35
12493.0;-3.03;-1.12;9.05;-0.09;0.16;-0.29;0.14;-1.47;0.14
12494.0;-3.13;-1.23;9.11;-0.09;0.16;-0.29;-0.14;0.0;-0.14
12495.0;-3.01;-1.21;9.0;-0.09;0.16;-0.29;-1.33;0.7;-1.33
12496.0;-2.96;-1.11;8.99;-0.09;0.16;-0.3;-0.98;-0.91;-0.98
12497.0;-3.04;-1.03;9.02;-0.09;0.16;-0.3;0.14;-1.96;0.14
12498.0;-3.0;-1.14;9.11;-0.09;0.16;-0.3;0.35;-1.33;0.35
12499.0;-2.94;-1.03;9.12;-0.1;0.17;-0.29;-0.84;-0.84;-0.84
12500.0;-2.99;-1.15;9.09;-0.1;0.17;-0.29;-0.63;0.21;-0.63
12501.0;-2.97;-1.08;9.08;-0.1;0.17;-0.28;-0.56;1.47;-0.56
12502.0;-3.0;-1.12;8.97;-0.1;0.17;-0.28;-0.56;-1.47;-0.56
12503.0;-3.04;-1.06;9.07;-0.1;0.17;-0.28;0.28;-2.17;0.28
12504.0;-3.03;-1.15;9.04;-0.09;0.17;-0.29;0.49;-1.05;0.49
12505.0;-3.01;-1.07;9.19;-0.09;0.17;-0.29;-1.19;-0.28;-1.19
12506.0;-2.91;-1.03;9.13;-0.1;0.16;-0.29;-0.14;0.42;-0.14
12507.0;-2.94;-0.98;8.95;-0.1;0.16;-0.29;-0.63;0.14;-0.63
12508.0;-2.96;-1.0;9.07;-0.1;0.16;-0.29;0.14;-2.24;0.14
12509.0;-2.97;-1.06;9.07;-0.09;0.16;-0.3;0.56;-1.54;0.56
12510.0;-2.89;-1.13;9.1;-0.09;0.16;-0.3;-0.63;0.21;-0.63
12511.0;-3.0;-1.08;9.12;-0.09;0.16;-0.3;-1.89;-0.42;-1.89
12512.0;-3.07;-1.03;8.97;-0.09;0.16;-0.29;-0.35;-0.7;-0.35
12513.0;-2.95;-0.99;9.11;-0.09;0.16;-0.29;0.28;-0.14;0.28
12514.0;-3.04;-1.11;9.12;-0.09;0.16;-0.29;-0.91;-1.4;-0.91
12515.0;-3.04;-1.16;9.1;-0.09;0.15;-0.29;-0.56;0.28;-0.56
12516.0;-3.15;-1.36;8.97;-0.09;0.15;-0.29;-0.42;-0.7;-0.42
12517.0;-3.2;-1.26;9.04;-0.09;0.15;-0.29;-0.7;-3.15;-0.7
12518.0;-3.09;-1.25;9.03;-0.09;0.16;-0.29;0.35;3.99;0.35
12519.0;-2.94;-1.32;9.04;-0.09;0.16;-0.29;-2.66;1.05;-2.66
12520.0;-3.05;-0.95;8.99;-0.09;0.17;-0.28;0.0;-7.56;0.0
12521.0;-3.12;-1.0;8.99;-0.09;0.17;-0.28;2.94;17.22;2.94
12522.0;-3.01;-1.06;9.12;-0.09;0.17;-0.28;-2.24;2.59;-2.24
12523.0;-2.85;-1.0;9.06;-0.09;0.17;-0.29;-2.66;-0.21;-2.66
12524.0;-2.92;-0.96;8.98;-0.09;0.17;-0.29;0.21;0.21;0.21
12525.0;-2.89;-1.06;9.02;-0.09;0.17;-0.29;-0.42;-1.33;-0.42
12526.0;-3.0;-1.04;9.12;-0.1;0.18;-0.29;1.96;-4.13;1.96
12527.0;-3.01;-1.17;9.11;-0.1;0.18;-0.29;0.28;-0.84;0.28
12528.0;-2.99;-1.01;9.1;-0.09;0.17;-0.29;-3.5;2.17;-3.5
12529.0;-2.98;-1.03;8.98;-0.09;0.17;-0.29;0.21;2.45;0.21
12530.0;-3.02;-1.14;8.88;-0.09;0.17;-0.29;-0.35;-3.99;-0.35
12531.0;-3.15;-1.18;8.99;-0.09;0.16;-0.29;0.63;-5.46;0.63
12532.0;-3.09;-1.11;9.23;-0.09;0.16;-0.29;1.96;0.63;1.96
12533.0;-3.04;-1.25;9.15;-0.09;0.17;-0.3;-2.66;2.1;-2.66
12534.0;-3.02;-1.06;8.97;-0.09;0.17;-0.3;-3.22;0.56;-3.22
12535.0;-3.01;-1.01;8.95;-0.09;0.17;-0.3;1.05;-0.21;1.05
12536.0;-2.98;-1.06;9.02;-0.09;0.17;-0.29;0.42;-2.38;0.42
12537.0;-2.99;-0.98;9.19;-0.09;0.17;-0.29;0.56;-5.46;0.56
12538.0;-3.07;-1.03;7.36;-0.09;0.17;-0.28;0.07;1.68;0.07
12539.0;-3.03;-1.06;9.05;-0.09;0.16;-0.28;-3.36;4.76;-3.36
12540.0;-2.86;-1.08;8.97;-0.09;0.16;-0.28;-0.63;-0.56;-0.63
12541.0;-3.01;-1.1;8.97;-0.09;0.16;-0.28;1.68;-3.85;1.68
12542.0;-2.99;-1.12;9.12;-0.09;0.16;-0.28;0.56;-3.5;0.56
12543.0;-3.01;-1.14;9.26;-0.09;0.16;-0.28;0.42;17.57;0.42
12544.0;-2.96;-1.04;9.15;-0.08;0.17;-0.28;-2.1;2.94;-2.1
12545.0;-2.96;-1.03;8.94;-0.08;0.17;-0.28;-2.8;1.4;-2.8
12546.0;-2.89;-1.04;8.89;-0.09;0.17;-0.29;0.7;-1.12;0.7
12547.0;-3.06;-1.08;9.12;-0.09;0.17;-0.29;1.54;-5.11;1.54
12548.0;-2.94;-1.08;9.1;-0.09;0.17;-0.29;-0.28;-1.05;-0.28
12549.0;-3.2;-1.12;9.21;-0.09;0.16;-0.3;-1.75;2.94;-1.75
12550.0;-2.94;-1.09;8.89;-0.09;0.16;-0.3;-2.31;2.24;-2.31
12551.0;-2.83;-0.98;8.87;-0.09;0.16;-0.29;1.26;-2.66;1.26
12552.0;-3.02;-1.06;8.99;-0.09;0.16;-0.29;1.82;-4.13;1.82
12553.0;-3.01;-1.12;9.24;-0.09;0.16;-0.29;0.35;-1.68;0.35
12554.0;-2.97;-1.13;9.12;-0.1;0.17;-0.29;-1.05;1.47;-1.05
12555.0;-3.01;-1.08;9.01;-0.1;0.17;-0.29;-2.66;3.08;-2.66
12556.0;-2.99;-1.01;8.89;-0.1;0.17;-0.29;-1.54;1.54;-1.54
12557.0;-2.94;-1.11;9.01;-0.1;0.17;-0.29;1.05;-2.31;1.05
12558.0;-3.03;-1.1;8.97;-0.1;0.17;-0.29;1.47;-4.2;1.47
12559.0;-3.04;-1.16;9.23;-0.1;0.17;-0.29;-0.35;-2.1;-0.35
12560.0;-3.04;-1.09;9.1;-0.09;0.16;-0.28;-1.12;3.43;-1.12
12561.0;-3.06;-1.06;9.01;-0.09;0.16;-0.28;-2.45;2.59;-2.45
12562.0;-3.03;-1.05;8.85;-0.09;0.16;-0.28;17.64;-1.68;17.64
12563.0;-3.07;-1.11;8.99;-0.09;0.17;-0.28;2.38;-4.27;2.38
12564.0;-3.08;-1.04;9.12;-0.09;0.17;-0.28;0.77;-2.94;0.77
12565.0;-3.0;-1.08;9.08;-0.09;0.17;-0.29;-1.82;1.26;-1.82
12566.0;-3.07;-1.14;9.09;-0.09;0.17;-0.29;-2.73;3.01;-2.73
12567.0;-2.94;-0.95;8.94;-0.09;0.17;-0.29;-1.4;-0.7;-1.4
12568.0;-2.91;-0.98;8.97;-0.09;0.16;-0.3;1.61;-2.45;1.61
12569.0;-3.07;-1.16;9.16;-0.09;0.16;-0.3;0.7;-4.13;0.7
12570.0;-3.12;-1.16;9.17;-0.09;0.16;-0.29;-1.19;0.42;-1.19
12572.0;-2.95;-1.03;9.05;-0.09;0.16;-0.29;-1.54;0.35;-1.54
12573.0;-3.0;-0.95;8.87;-0.09;0.16;-0.29;0.7;-3.08;0.7
12574.0;-3.04;-1.1;9.09;-0.09;0.16;-0.29;1.68;-3.92;1.68
12575.0;-3.04;-1.12;9.04;-0.08;0.17;-0.29;-1.12;-0.42;-1.12
12576.0;-3.01;-1.05;9.14;-0.08;0.17;-0.29;-1.54;2.17;-1.54
12577.0;-2.96;-1.08;9.04;-0.08;0.17;-0.29;-1.68;1.05;-1.68
12578.0;-2.91;-0.93;8.97;-0.08;0.16;-0.28;0.7;-2.87;0.7
12579.0;-2.97;-1.1;9.06;-0.08;0.16;-0.28;1.61;-3.22;1.61
12580.0;-3.03;-1.06;9.17;-0.09;0.17;-0.3;-0.98;-0.63;-0.98
12581.0;-3.07;-1.1;9.02;-0.09;0.17;-0.3;-1.89;2.59;-1.89
12582.0;-3.02;-1.06;8.96;-0.09;0.17;-0.3;-1.26;1.47;-1.26
12583.0;-2.93;-1.05;8.99;-0.09;0.16;-0.28;-0.14;-2.1;-0.14
12584.0;-3.08;-1.13;9.05;-0.09;0.16;-0.28;1.54;-3.92;1.54
12585.0;-3.04;-1.09;9.16;-0.09;0.16;-0.28;0.56;-2.03;0.56
12586.0;-3.07;-1.04;9.15;-0.09;0.16;-0.29;-1.68;0.77;-1.68
12588.0;-2.96;-1.05;9.04;-0.09;0.16;-0.3;-0.77;-0.35;-0.77
12589.0;-2.94;-1.06;9.07;-0.09;0.16;-0.3;1.05;-3.22;1.05
12590.0;-3.02;-1.18;9.15;-0.09;0.16;-0.3;1.05;-3.5;1.05
12591.0;-3.08;-1.1;9.15;-0.09;0.16;-0.29;-1.47;1.12;-1.47
12592.0;-3.01;-1.08;9.03;-0.09;0.16;-0.29;-1.82;2.73;-1.82
12593.0;-2.97;-1.0;9.01;-0.09;0.17;-0.29;-1.26;0.0;-1.26
12594.0;-3.0;-1.04;8.96;-0.09;0.17;-0.29;0.98;-3.36;0.98
12595.0;-3.06;-1.12;9.08;-0.09;0.17;-0.29;0.77;-3.5;0.77
12596.0;-3.06;-1.11;9.2;-0.1;0.17;-0.3;-0.77;0.56;-0.77
12597.0;-2.96;-0.99;9.05;-0.1;0.17;-0.3;-1.96;2.24;-1.96
12598.0;-3.04;-1.1;8.99;-0.1;0.16;-0.28;-1.19;0.7;-1.19
12599.0;-3.03;-1.09;9.02;-0.08;0.16;-0.28;0.21;-2.66;0.21
12600.0;-3.01;-1.05;9.12;-0.08;0.16;-0.28;1.12;-3.43;1.12
12601.0;-2.98;-1.12;9.22;-0.1;0.16;-0.28;-0.07;-1.05;-0.07
